,speciesCODE,spName,Contribution,colCode
0,swissfungi:5496,Phellinus contiguus [FUNG],0.02962962962962963,#311165
0,swissfungi:3782,Inonotus dryadeus [FUNG],0.35555555555555557,#311165
0,swissfungi:5499,Phellinus ferruginosus [FUNG],3.4666666666666663,#912b81
0,swissfungi:198,Amanita strobiliformis [FUNG],0.9481481481481482,#311165
0,swissfungi:2122,Dendropolyporus umbellatus [FUNG],0.14814814814814814,#311165
0,swissfungi:2983,Helvella acetabulum [FUNG],0.6814814814814816,#311165
0,swissfungi:656,Calocybe gambosa [FUNG],1.6888888888888887,#621980
0,swissfungi:2080,Daedaleopsis confragosa [FUNG],2.4592592592592593,#912b81
0,swissfungi:2710,Ganoderma lipsiense [FUNG],4.533333333333333,#c23b75
0,swissfungi:5779,Polyporus squamosus [FUNG],0.8,#311165
0,swissfungi:5814,Psathyrella candolleana [FUNG],3.111111111111111,#912b81
0,swissfungi:200,Amanita vaginata [FUNG],3.437037037037037,#912b81
0,swissfungi:3823,Laccaria laccata [FUNG],5.54074074074074,#c23b75
0,swissfungi:6210,Rickenella fibula [FUNG],3.8814814814814818,#912b81
0,swissfungi:6360,Russula pectinatoides [FUNG],0.3259259259259259,#311165
0,swissfungi:4036,Lactarius semisanguifluus [FUNG],0.7111111111111111,#311165
0,swissfungi:3425,Xylodon sambuci [FUNG],2.7259259259259263,#912b81
0,swissfungi:5502,Phellinus igniarius [FUNG],0.3259259259259259,#311165
0,swissfungi:3733,Inocybe rimosa [FUNG],5.007407407407408,#c23b75
0,swissfungi:4021,Lactarius pubescens [FUNG],1.1851851851851851,#621980
0,swissfungi:445,Baeospora myosura [FUNG],1.0074074074074073,#621980
0,swissfungi:2628,Fomes fomentarius [FUNG],1.4814814814814816,#621980
0,swissfungi:4063,Laetiporus sulphureus [FUNG],1.0666666666666667,#621980
0,swissfungi:6708,Strobilurus tenacellus [FUNG],1.5407407407407407,#621980
0,swissfungi:1311,Parasola plicatilis [FUNG],0.8592592592592593,#311165
0,swissfungi:2046,Cystoderma amianthinum [FUNG],4.177777777777777,#c23b75
0,swissfungi:2602,Fistulina hepatica [FUNG],0.6814814814814816,#311165
0,swissfungi:4023,Lactarius quietus [FUNG],2.488888888888889,#912b81
0,swissfungi:6736,Suillus grevillei [FUNG],3.674074074074074,#912b81
0,swissfungi:2987,Helvella crispa [FUNG],2.3703703703703702,#912b81
0,swissfungi:5516,Phellinus tuberculosus [FUNG],0.35555555555555557,#311165
0,swissfungi:558,Boletus luridus [FUNG],4.82962962962963,#c23b75
0,nism:1991,Protobryum bryoides [BRYO],0.35555555555555557,#311165
0,swissfungi:110,Agrocybe praecox [FUNG],1.837037037037037,#621980
0,nism:2485,Zygodon rupestris [BRYO],0.3259259259259259,#311165
0,swissfungi:3184,Hygrocybe conica [FUNG],3.051851851851852,#912b81
0,swissfungi:4625,Melanophyllum haematospermum [FUNG],0.8,#311165
0,swissfungi:1088,Clitocybe rivulosa [FUNG],0.5333333333333333,#311165
0,swissfungi:7002,Tricholoma scalpturatum [FUNG],1.925925925925926,#621980
0,swissfungi:4543,Marasmius oreades [FUNG],2.1925925925925926,#912b81
0,swissfungi:5202,Panaeolus foenisecii [FUNG],0.9185185185185185,#311165
0,swissfungi:613,Bovista plumbea [FUNG],0.6518518518518518,#311165
0,swissfungi:7018,Tricholoma terreum [FUNG],2.7259259259259263,#912b81
0,swissfungi:25156,Cuphophyllus virgineus [FUNG],2.4592592592592593,#912b81
0,swissfungi:869,Chroogomphus helveticus [FUNG],1.5703703703703702,#621980
0,swissfungi:870,Chroogomphus rutilus [FUNG],2.607407407407407,#912b81
0,nism:1129,Cryphaea heteromalla [BRYO],0.11851851851851852,#311165
0,nism:2398,Syntrichia pagorum [BRYO],0.14814814814814814,#311165
0,swissfungi:5510,Phellinus punctatus [FUNG],1.1259259259259258,#621980
0,nism:1660,Leptodon smithii [BRYO],0.02962962962962963,#311165
0,swissfungi:7241,Ustulina deusta [FUNG],2.0148148148148146,#912b81
0,nism:659,Pseudocrossidium hornschuchianum [BRYO],0.17777777777777778,#311165
0,swissfungi:3789,Inonotus radiatus [FUNG],0.5925925925925926,#311165
0,nism:2000,Tortula lanceola [BRYO],0.26666666666666666,#311165
0,swissfungi:3785,Inonotus hispidus [FUNG],0.11851851851851852,#311165
0,swissfungi:5269,Perenniporia fraxinea [FUNG],0.05925925925925926,#311165
0,swissfungi:4280,Lepista sordida [FUNG],1.2148148148148148,#621980
0,swissfungi:6403,Russula vesca [FUNG],2.2518518518518515,#912b81
0,swissfungi:5655,Piptoporus betulinus [FUNG],2.0444444444444447,#912b81
0,swissfungi:2079,Daedalea quercina [FUNG],1.8074074074074076,#621980
0,swissfungi:6746,Suillus viscidus [FUNG],2.4296296296296296,#912b81
0,swissfungi:4505,Chlorophyllum rhacodes [FUNG],1.7185185185185186,#621980
0,swissfungi:5583,Pholiota squarrosa [FUNG],1.3629629629629632,#621980
0,swissfungi:2713,Ganoderma resinaceum [FUNG],0.17777777777777778,#311165
0,swissfungi:6474,Scleroderma citrinum [FUNG],1.511111111111111,#621980
0,swissfungi:2845,Grifola frondosa [FUNG],0.02962962962962963,#311165
0,swissfungi:12079,Geopora sumneriana [FUNG],0.05925925925925926,#311165
0,swissfungi:5241,Paxillus involutus [FUNG],3.051851851851852,#912b81
0,swissfungi:566,Boletus radicans [FUNG],1.451851851851852,#621980
0,swissfungi:5180,Oxyporus populinus [FUNG],0.08888888888888889,#311165
0,nism:670,Pseudocrossidium revolutum [BRYO],0.23703703703703705,#311165
0,nism:1319,Ephemerum recurvifolium [BRYO],0.08888888888888889,#311165
0,swissfungi:22254,Rugosomyces carneus [FUNG],0.5629629629629629,#311165
0,swissfungi:5513,Phellinus robustus [FUNG],0.3259259259259259,#311165
0,swissfungi:6638,Spongipellis spumeus [FUNG],0.14814814814814814,#311165
0,nism:3805,Orthotrichum pumilum [BRYO],0.23703703703703705,#311165
0,nism:977,Bryum radiculosum [BRYO],0.08888888888888889,#311165
0,swissfungi:4323,Leucoagaricus leucothites [FUNG],0.7407407407407408,#311165
0,swissfungi:25155,Cuphophyllus pratensis [FUNG],1.4814814814814816,#621980
0,swissfungi:3212,Hygrocybe psittacina [FUNG],1.511111111111111,#621980
0,swissfungi:6477,Scleroderma verrucosum [FUNG],0.14814814814814814,#311165
0,swissfungi:6706,Strobilurus esculentus [FUNG],1.8074074074074076,#621980
0,swissfungi:193,Amanita solitaria [FUNG],0.5629629629629629,#311165
0,nism:2466,Weissia longifolia [BRYO],0.05925925925925926,#311165
0,swissfungi:4474,Lyophyllum paelochroum [FUNG],0.3259259259259259,#311165
0,swissfungi:1206,Conocybe apala [FUNG],0.3259259259259259,#311165
0,swissfungi:4639,Meripilus giganteus [FUNG],1.0074074074074073,#621980
0,nism:1781,Orthotrichum stellatum [BRYO],0.2962962962962963,#311165
