,speciesCODE,spName,Contribution,colCode
0,infoflora:149300,Epilobium tetragonum [TRAC],0.19328585961342828,#311165
0,infofauna:70101,Salamandra salamandra [AMPH],62.30925737538149,#fcfdbf
0,infoflora:78300,Cardamine amara [TRAC],2.014242115971516,#912b81
0,swissfungi:6526,Scutellinia trechispora [FUNG],0.11190233977619532,#311165
0,infofauna:26310,Rhyacophila laevis [TRIC],0.04069175991861648,#311165
0,infoflora:269900,Nasturtium officinale [TRAC],0.6307222787385555,#311165
0,infofauna:17220,Cordulegaster bidentata [ODON],0.6103763987792472,#311165
0,infoflora:148800,Epilobium obscurum [TRAC],0.24415055951169887,#311165
0,infofauna:8005,Bythinella pupoides [MOLL],0.14242115971515767,#311165
0,infofauna:26338,Synagapetus dubitans [TRIC],0.39674465920651064,#311165
0,infofauna:26396,Wormaldia occipitalis [TRIC],0.1525940996948118,#311165
0,infoflora:269800,Nasturtium microphyllum [TRAC],0.04069175991861648,#311165
0,infofauna:26606,Crunoecia irrorata [TRIC],0.2644964394710071,#311165
0,swissfungi:6520,Scutellinia minor [FUNG],0.09155645981688708,#311165
0,nism:1817,Philonotis calcarea [BRYO],0.8850457782299084,#311165
0,nism:1117,Palustriella decipiens [BRYO],1.3021363173957274,#621980
0,infoflora:304300,Pinguicula alpina [TRAC],1.190233977619532,#621980
0,infoflora:147500,Epilobium alsinifolium [TRAC],1.200406917599186,#621980
0,nism:1004,Bryum weigelii [BRYO],0.17293997965412003,#311165
0,infofauna:26585,Parachiona picicornis [TRIC],0.28484231943031535,#311165
0,infoflora:145900,Eleocharis quinqueflora [TRAC],0.8036622583926755,#311165
0,infoflora:151600,Equisetum variegatum [TRAC],1.444557477110885,#621980
0,infoflora:148700,Epilobium nutans [TRAC],0.600203458799593,#311165
0,infofauna:17011,Baetis nubecularis [EPHE],0.49847405900305186,#311165
0,infofauna:17397,Perlodes jurassicus [PLEC],0.28484231943031535,#311165
0,swissfungi:1295,Coprinopsis martinii [FUNG],0.050864699898270596,#311165
0,swissfungi:5092,Omphalina rivulicola [FUNG],0.09155645981688708,#311165
0,infofauna:17340,Protonemura risi [PLEC],0.06103763987792472,#311165
0,infofauna:17375,Leuctra subalpina [PLEC],0.050864699898270596,#311165
0,infoflora:407100,Stellaria alsine [TRAC],0.9562563580874872,#311165
0,swissfungi:7660,Geoglossum umbratile [FUNG],0.04069175991861648,#311165
0,nism:1822,Philonotis seriata [BRYO],0.41709053916581895,#311165
0,nism:1818,Philonotis fontana [BRYO],0.9562563580874872,#311165
0,swissfungi:324,Arrhenia lobata [FUNG],0.07121057985757884,#311165
0,infoflora:97300,Catabrosa aquatica [TRAC],0.06103763987792472,#311165
0,nism:985,Bryum schleicheri [BRYO],0.28484231943031535,#311165
0,swissfungi:4943,Naucoria scolecina [FUNG],0.03051881993896236,#311165
0,infofauna:17327,Nemoura sinuata [PLEC],0.7324516785350966,#311165
0,infofauna:26316,Rhyacophila philopotamoides [TRIC],0.0,#311165
0,infofauna:26590,Potamophylax nigricornis [TRIC],0.23397761953204477,#311165
0,infofauna:26378,Ptilocolepus granulatus [TRIC],0.18311291963377416,#311165
0,infofauna:17331,Protonemura auberti [PLEC],0.08138351983723296,#311165
0,infofauna:17430,Dictyogenus jurassicum [PLEC],0.03051881993896236,#311165
0,infofauna:8012,Islamia minuta [MOLL],0.050864699898270596,#311165
