,speciesCODE,spName,Contribution,colCode
0,swissfungi:4510,Macrotyphula fistulosa [FUNG],0.07434154630416313,#311165
0,swisslichens:333,Cetraria islandica [LICH],0.33984706881903143,#311165
0,swissfungi:890,Rutstroemia bolaris [FUNG],0.14868309260832627,#311165
0,infoflora:340300,Ranunculus platanifolius [TRAC],0.16992353440951571,#311165
0,infoflora:346200,Ribes petraeum [TRAC],0.04248088360237893,#311165
0,infoflora:268000,Myrrhis odorata [TRAC],0.0637213254035684,#311165
0,infofauna:31055,Colias palaeno [LEPI],2.1665250637213256,#912b81
0,swissfungi:3663,Inocybe leptocystis [FUNG],0.0318606627017842,#311165
0,swissfungi:2203,Diderma niveum [FUNG],0.010620220900594732,#311165
0,nism:81,Calypogeia neesiana [BRYO],0.08496176720475786,#311165
0,infoflora:422400,Tozzia alpina [TRAC],0.021240441801189464,#311165
0,swisslichens:1038,Peltigera aphthosa [LICH],0.10620220900594733,#311165
0,swisslichens:1045,Peltigera leucophlebia [LICH],0.0637213254035684,#311165
0,infoflora:310100,Poa hybrida [TRAC],0.010620220900594732,#311165
0,swisslichens:337,Vulpicida pinastri [LICH],0.0637213254035684,#311165
0,nism:266,Lophozia obtusa [BRYO],0.11682242990654204,#311165
0,swisslichens:188,Bryoria bicolor [LICH],0.0637213254035684,#311165
0,nism:236,Lophozia ascendens [BRYO],0.04248088360237893,#311165
0,nism:77,Calypogeia integristipula [BRYO],0.10620220900594733,#311165
0,swissfungi:995,Clitocybe alnetorum [FUNG],0.010620220900594732,#311165
0,infoflora:137100,Digitalis grandiflora [TRAC],0.0955819881053526,#311165
0,swissfungi:1755,Cortinarius pluvius [FUNG],0.0318606627017842,#311165
0,swisslichens:3085,Caloplaca sorocarpa [LICH],0.0318606627017842,#311165
0,swissfungi:4949,Naucoria submelinoides [FUNG],0.010620220900594732,#311165
0,nism:1242,Diphyscium foliosum [BRYO],0.18054375531011044,#311165
0,infoflora:157200,Eryngium alpinum [TRAC],0.3292268479184367,#311165
0,swissfungi:1615,Cortinarius helvelloides [FUNG],0.07434154630416313,#311165
0,swissfungi:5063,Ombrophila violacea [FUNG],0.053101104502973666,#311165
0,swissfungi:4013,Lactarius obscuratus [FUNG],0.2548853016142736,#311165
0,swissfungi:4946,Naucoria striatula [FUNG],0.021240441801189464,#311165
0,infoflora:148100,Epilobium duriaei [TRAC],0.0,#311165
0,swissfungi:1405,Cortinarius alnetorum [FUNG],0.053101104502973666,#311165
0,swissfungi:4014,Lactarius omphaliiformis [FUNG],0.04248088360237893,#311165
0,infoflora:295300,Pedicularis sylvatica [TRAC],0.04248088360237893,#311165
0,infoflora:134300,Delphinium elatum [TRAC],0.08496176720475786,#311165
0,swissfungi:4400,Lophodermium juniperinum [FUNG],0.010620220900594732,#311165
0,infoflora:181800,Genista radiata [TRAC],0.010620220900594732,#311165
0,swissfungi:6434,Saccoblastia farinacea [FUNG],0.11682242990654204,#311165
0,swissfungi:4938,Naucoria luteolofibrillosa [FUNG],0.10620220900594733,#311165
0,nism:2085,Racomitrium elongatum [BRYO],0.1274426508071368,#311165
0,swissfungi:1431,Cortinarius atropusillus [FUNG],0.0,#311165
0,swissfungi:6239,Russula alnetorum [FUNG],0.08496176720475786,#311165
0,nism:225,Kurzia trichoclados [BRYO],0.021240441801189464,#311165
0,swissfungi:2401,Entoloma jubatum [FUNG],0.021240441801189464,#311165
0,swisslichens:3148,Cetraria cucullata [LICH],0.13806287170773152,#311165
0,vogelwarte:1510,Lyrurus tetrix [AVES],83.82540356839422,#fcfdbf
0,infoflora:137800,Diphasiastrum alpinum [TRAC],0.0,#311165
0,infoflora:38800,Aquilegia alpina [TRAC],0.18054375531011044,#311165
0,infoflora:249900,Lycopodium clavatum [TRAC],0.04248088360237893,#311165
0,infoflora:113000,Cicerbita plumieri [TRAC],0.07434154630416313,#311165
0,swissfungi:12203,Colpoma juniperinum [FUNG],0.010620220900594732,#311165
0,infoflora:4800,Aconitum variegatum [TRAC],0.010620220900594732,#311165
0,swissfungi:21128,Hymenoscyphus trichosporus [FUNG],0.053101104502973666,#311165
0,swissfungi:4879,Mycenella margaritispora [FUNG],0.0,#311165
0,swissfungi:7276,Vibrissea truncorum [FUNG],0.0318606627017842,#311165
0,swissfungi:10097,Melanconis alni [FUNG],0.08496176720475786,#311165
0,swissfungi:5251,Peniophora aurantiaca [FUNG],0.35046728971962615,#311165
0,swissfungi:2580,Exobasidium vaccinii-uliginosi [FUNG],0.14868309260832627,#311165
0,swissfungi:6750,Sydowiella fenestrans [FUNG],0.0,#311165
0,swisslichens:4030,Rinodina malangica [LICH],0.010620220900594732,#311165
0,swissfungi:22489,Phaeocalicium compressulum [FUNG],0.0955819881053526,#311165
0,swissfungi:4002,Lactarius lepidotus [FUNG],0.0637213254035684,#311165
0,swissfungi:2576,Exobasidium rhododendri [FUNG],0.08496176720475786,#311165
0,swissfungi:3956,Lactarius alpinus [FUNG],0.10620220900594733,#311165
0,swisslichens:1046,Peltigera malacea [LICH],0.07434154630416313,#311165
0,swisslichens:1084,Pertusaria oculata [LICH],0.010620220900594732,#311165
0,swisslichens:331,Cetraria ericetorum [LICH],0.18054375531011044,#311165
0,swisslichens:336,Cetraria nivalis [LICH],0.11682242990654204,#311165
0,swisslichens:806,Lecidoma demissum [LICH],0.021240441801189464,#311165
0,nism:1454,Grimmia anomala [BRYO],0.04248088360237893,#311165
0,infoflora:408800,Stemmacantha rhapontica [TRAC],0.0,#311165
0,infofauna:31134,Agriades optilete [LEPI],1.954120645709431,#621980
0,nism:1656,Kiaeria starkei [BRYO],0.0955819881053526,#311165
0,swissfungi:11764,Encoeliopsis rhododendri [FUNG],0.1274426508071368,#311165
0,swissfungi:4824,Mycena pearsoniana [FUNG],0.0,#311165
0,swissfungi:5692,Plicatura nivea [FUNG],0.11682242990654204,#311165
0,swissfungi:7189,Typhula uncialis [FUNG],0.0318606627017842,#311165
0,swissfungi:7550,Cistella grevillei [FUNG],0.0,#311165
0,swissfungi:7054,Trichopezizella relicina [FUNG],0.04248088360237893,#311165
