,speciesCODE,spName,Contribution,colCode
0,infoflora:329500,Prunus mahaleb [TRAC],0.5808423913043479,#311165
0,nism:2337,Thuidium recognitum [BRYO],0.050951086956521736,#311165
0,infoflora:349000,Rosa micrantha [TRAC],0.19021739130434784,#311165
0,infoflora:29300,Amelanchier ovalis [TRAC],0.9408967391304347,#311165
0,swisslichens:448,Collema fragrans [LICH],0.020380434782608696,#311165
0,swissfungi:2790,Gloeophyllum sepiarium [FUNG],0.5706521739130435,#311165
0,nism:1129,Cryphaea heteromalla [BRYO],0.061141304347826095,#311165
0,infoflora:348350,Rosa dumalis [TRAC],0.16304347826086957,#311165
0,infoflora:347500,Rosa agrestis [TRAC],0.12228260869565219,#311165
0,nism:2398,Syntrichia pagorum [BRYO],0.12907608695652173,#311165
0,swisslichens:1287,Rinodina efflorescens [LICH],0.006793478260869565,#311165
0,swissfungi:5510,Phellinus punctatus [FUNG],0.23097826086956522,#311165
0,swisslichens:1236,Ramalina fraxinea [LICH],0.22758152173913043,#311165
0,nism:1305,Encalypta vulgaris [BRYO],0.11548913043478261,#311165
0,swissfungi:7241,Ustulina deusta [FUNG],0.25815217391304346,#311165
0,nism:2139,Rhytidium rugosum [BRYO],0.3532608695652174,#311165
0,swisslichens:254,Caloplaca flavorubescens [LICH],0.030570652173913047,#311165
0,nism:1312,Entodon concinnus [BRYO],0.36345108695652173,#311165
0,swissfungi:3789,Inonotus radiatus [FUNG],0.057744565217391304,#311165
0,nism:2000,Tortula lanceola [BRYO],0.10869565217391304,#311165
0,swisslichens:3189,Collema ligerinum [LICH],0.0033967391304347825,#311165
0,nism:2111,Rhodobryum ontariense [BRYO],0.02717391304347826,#311165
0,swisslichens:449,Collema furfuraceum [LICH],0.01358695652173913,#311165
0,infofauna:59132,Andrena florea [APID],0.22078804347826086,#311165
0,nism:2321,Abietinella abietina [BRYO],0.608016304347826,#311165
0,swissfungi:3785,Inonotus hispidus [FUNG],0.04076086956521739,#311165
0,swisslichens:45,Anaptychia ciliaris [LICH],0.30570652173913043,#311165
0,infoflora:348800,Rosa jundzillii [TRAC],0.05434782608695652,#311165
0,swissfungi:5269,Perenniporia fraxinea [FUNG],0.020380434782608696,#311165
0,vogelwarte:3080,Otus scops [AVES],0.6861413043478262,#311165
0,swisslichens:3188,Collema conglomeratum [LICH],0.0033967391304347825,#311165
0,swisslichens:837,Leptogium hildenbrandii [LICH],0.016983695652173912,#311165
0,swisslichens:496,Buellia alboatra [LICH],0.044157608695652176,#311165
0,swisslichens:628,Lecanora allophana s.l. [LICH],0.10190217391304347,#311165
0,swissfungi:5655,Piptoporus betulinus [FUNG],0.3736413043478261,#311165
0,infoflora:347400,Rosa abietina [TRAC],0.31589673913043476,#311165
0,swissfungi:2713,Ganoderma resinaceum [FUNG],0.057744565217391304,#311165
0,swissfungi:2845,Grifola frondosa [FUNG],0.02717391304347826,#311165
0,swissfungi:6293,Russula exalbicans [FUNG],0.1324728260869565,#311165
0,swissfungi:5180,Oxyporus populinus [FUNG],0.04076086956521739,#311165
0,swissfungi:7599,Cucurbitaria berberidis [FUNG],0.04755434782608696,#311165
0,swisslichens:1373,Strangospora ochrophora [LICH],0.05434782608695652,#311165
0,swissfungi:6038,Pycnoporus cinnabarinus [FUNG],0.3804347826086957,#311165
0,infoflora:348500,Rosa elliptica [TRAC],0.5672554347826088,#311165
0,infofauna:29387,Synanthedon conopiformis [LEPI],0.030570652173913047,#311165
0,nism:1344,Eurhynchiastrum pulchellum [BRYO],0.12567934782608695,#311165
0,swissfungi:5513,Phellinus robustus [FUNG],0.08831521739130435,#311165
0,infoflora:348700,Rosa glauca [TRAC],0.15625,#311165
0,swissfungi:6638,Spongipellis spumeus [FUNG],0.03736413043478261,#311165
0,infoflora:122000,Cotoneaster tomentosus [TRAC],0.608016304347826,#311165
0,nism:3805,Orthotrichum pumilum [BRYO],0.09171195652173914,#311165
0,swissfungi:5591,Pholiotina arrhenii [FUNG],0.04076086956521739,#311165
0,swissfungi:15590,Ochropsora ariae [FUNG],0.010190217391304348,#311165
0,swissfungi:1786,Cortinarius pulchripes [FUNG],0.016983695652173912,#311165
0,infoflora:347650,Rosa caesia [TRAC],0.07472826086956522,#311165
0,swisslichens:857,Lobaria pulmonaria [LICH],1.4945652173913044,#621980
0,swissfungi:180,Amanita mairei [FUNG],0.061141304347826095,#311165
0,nism:1490,Hedwigia ciliata [BRYO],0.2004076086956522,#311165
0,swissfungi:11246,Uncinula adunca [FUNG],0.01358695652173913,#311165
0,swissfungi:7918,Phyllactinia guttata [FUNG],0.04755434782608696,#311165
0,nism:2466,Weissia longifolia [BRYO],0.06453804347826086,#311165
0,infofauna:59112,Andrena bucephala [APID],0.26834239130434784,#311165
0,swissfungi:11197,Microsphaera hedwigii [FUNG],0.006793478260869565,#311165
0,swissfungi:7917,Phragmidium violaceum [FUNG],0.016983695652173912,#311165
0,swissfungi:11211,Erysiphe vanbruntiana [FUNG],0.020380434782608696,#311165
0,swissfungi:7919,Phyllactinia mali [FUNG],0.010190217391304348,#311165
0,swissfungi:4639,Meripilus giganteus [FUNG],0.22758152173913043,#311165
0,nism:1781,Orthotrichum stellatum [BRYO],0.033967391304347824,#311165
0,swissfungi:2346,Entoloma clypeatum [FUNG],0.030570652173913047,#311165
0,swissfungi:2471,Entoloma saepium [FUNG],0.10529891304347826,#311165
0,swissfungi:3632,Inocybe haemacta [FUNG],0.04076086956521739,#311165
0,infoflora:350100,Rosa sherardii [TRAC],0.264945652173913,#311165
0,swisslichens:1235,Ramalina fastigiata [LICH],0.03736413043478261,#311165
0,swisslichens:4032,Rinodina colobina [LICH],0.006793478260869565,#311165
0,swissfungi:2171,Diatrype bullata [FUNG],0.078125,#311165
0,swissfungi:6207,Rhytisma salicinum [FUNG],0.12228260869565219,#311165
0,swissfungi:13159,Protomyces macrosporus [FUNG],0.006793478260869565,#311165
0,swissfungi:817,Cerrena unicolor [FUNG],0.06793478260869565,#311165
0,swisslichens:271,Caloplaca obscurella [LICH],0.06453804347826086,#311165
0,swissfungi:8044,Taphrina pruni [FUNG],0.01358695652173913,#311165
0,swissfungi:3774,Inocybe vulpinella [FUNG],0.020380434782608696,#311165
0,swisslichens:163,Bacidia rosella [LICH],0.016983695652173912,#311165
0,swisslichens:3061,Caloplaca chrysophthalma [LICH],0.061141304347826095,#311165
0,nism:2441,Ulota coarctata [BRYO],0.16644021739130435,#311165
0,nism:1773,Orthotrichum rogeri [BRYO],0.2105978260869565,#311165
0,nism:1777,Orthotrichum scanicum [BRYO],0.08831521739130435,#311165
0,swissfungi:418,Aurantiporus fissilis [FUNG],0.06793478260869565,#311165
0,swissfungi:6965,Tricholoma cingulatum [FUNG],0.061141304347826095,#311165
0,swissfungi:5590,Pholiotina appendiculata [FUNG],0.016983695652173912,#311165
0,infoflora:181800,Genista radiata [TRAC],0.6963315217391304,#311165
0,swissfungi:6052,Pyrenopeziza escharodes [FUNG],0.01358695652173913,#311165
0,swissfungi:3051,Hericium erinaceus [FUNG],0.03736413043478261,#311165
0,swissfungi:894,Ciboria coryli [FUNG],0.006793478260869565,#311165
0,swissfungi:5605,Pholiotina striaepes [FUNG],0.0033967391304347825,#311165
0,swissfungi:6779,Tapesia rosae [FUNG],0.12567934782608695,#311165
0,nism:2642,Hedwigia stellata [BRYO],0.006793478260869565,#311165
0,swissfungi:2187,Dichomitus campestris [FUNG],0.08491847826086957,#311165
0,nism:1512,Neckera besseri [BRYO],0.078125,#311165
0,swissfungi:5515,Phellinus tremulae [FUNG],0.057744565217391304,#311165
0,nism:1767,Orthotrichum pulchellum [BRYO],0.0033967391304347825,#311165
0,nism:2450,Ulota hutchinsiae [BRYO],0.05434782608695652,#311165
0,swissfungi:1917,Cortinarius urbicus [FUNG],0.006793478260869565,#311165
0,infoflora:349200,Rosa montana [TRAC],0.16644021739130435,#311165
0,swissfungi:15598,Phragmidium rubi-idaei [FUNG],0.02717391304347826,#311165
0,swisslichens:3774,Phaeophyscia insignis [LICH],0.016983695652173912,#311165
0,swissfungi:3788,Inonotus obliquus [FUNG],0.07133152173913043,#311165
0,swisslichens:618,Lecania fuscella [LICH],0.033967391304347824,#311165
0,swisslichens:3353,Lecania koerberiana [LICH],0.0033967391304347825,#311165
0,infoflora:347900,Rosa chavinii [TRAC],0.15625,#311165
0,swisslichens:855,Lobaria amplissima [LICH],0.0,#311165
0,swisslichens:3942,Ramalina panizzei [LICH],0.0033967391304347825,#311165
0,nism:2061,Pterygoneurum ovatum [BRYO],0.10869565217391304,#311165
0,infofauna:31096,Iolana iolas [LEPI],0.40421195652173914,#311165
0,nism:2100,Rhabdoweisia fugax [BRYO],0.06453804347826086,#311165
0,nism:1309,Entodon schleicheri [BRYO],0.07133152173913043,#311165
0,swissfungi:7617,Diaporthe detrusa [FUNG],0.030570652173913047,#311165
0,swisslichens:134,Arthrosporum populorum [LICH],0.02377717391304348,#311165
0,swisslichens:900,Thelenella modesta [LICH],0.006793478260869565,#311165
0,swissfungi:3781,Inonotus cuticularis [FUNG],0.016983695652173912,#311165
0,infofauna:59218,Andrena varians [APID],0.0,#311165
0,infofauna:22912,Poecilium glabratum [COLE],0.09510869565217392,#311165
0,swisslichens:3952,Ramalina sinensis [LICH],0.020380434782608696,#311165
0,swisslichens:6008,Rinodina polysporoides [LICH],0.010190217391304348,#311165
0,swisslichens:444,Collema fasciculare [LICH],0.0,#311165
0,nism:2669,Weissia rostellata [BRYO],0.057744565217391304,#311165
0,swisslichens:2831,Candelariella viae-lacteae [LICH],0.016983695652173912,#311165
0,swisslichens:3567,Maronea constans [LICH],0.0033967391304347825,#311165
0,swissfungi:2712,Ganoderma pfeifferi [FUNG],0.0,#311165
0,swisslichens:3765,Physcia vitii [LICH],0.01358695652173913,#311165
0,swisslichens:3670,Parmotrema stuppeum [LICH],0.0033967391304347825,#311165
0,swisslichens:1697,Collema occultatum [LICH],0.0033967391304347825,#311165
0,swisslichens:3113,Candelariella subdeflexa [LICH],0.01358695652173913,#311165
0,swisslichens:3769,Phaeophyscia poeltii [LICH],0.0033967391304347825,#311165
0,vogelwarte:4580,Sylvia nisoria [AVES],0.010190217391304348,#311165
0,nism:2492,Frullania parvistipula [BRYO],0.010190217391304348,#311165
0,nism:1759,Orthotrichum microcarpum [BRYO],0.02717391304347826,#311165
0,infofauna:22895,Deilus fugax [COLE],0.057744565217391304,#311165
0,swisslichens:1115,Physcia clementei [LICH],0.01358695652173913,#311165
0,infoflora:115600,Cistus salviifolius [TRAC],0.4279891304347826,#311165
0,nism:1051,Campylopus pilifer [BRYO],0.010190217391304348,#311165
0,nism:773,Braunia alopecura [BRYO],0.02717391304347826,#311165
0,nism:1424,Funaria obtusa [BRYO],0.0033967391304347825,#311165
0,swisslichens:3095,Caloplaca pollinii [LICH],0.006793478260869565,#311165
0,swisslichens:3045,Caloplaca lobulata [LICH],0.0033967391304347825,#311165
0,swissfungi:23998,Ganoderma australe [FUNG],0.0,#311165
0,swisslichens:4191,Teloschistes chrysophthalmus [LICH],0.0,#311165
