,CX,CY,IMS_SWISSCOORDINATE_X,IMS_SWISSCOORDINATE_Y,GUILD,CNHA,BIOIDX,BIOIDX_TX,BIOIDX_TXG,iflor
1,485650,110150,485650,110150,16,48561101,10.0,10.206806730218688,10.206806730218688,1.0
2,485850,110250,485829,110292,16,48581102,5.0,5.206806730218687,5.206806730218687,0.2
3,485850,110350,485875,110326,16,48581103,4.0,4.206806730218687,4.206806730218687,0.2
4,485950,110350,485958,110306,16,48591103,13.0,14.034033651093436,4.678011217031146,1.0
10,486050,110150,486000,110170,16,48601101,8.0,8.827226920874748,8.827226920874748,0.8
16,486050,110250,486000,110200,16,48601102,12.0,12.413613460437375,6.206806730218688,1.2
18,486150,110350,486150,110350,16,48611103,10.0,10.206806730218688,10.206806730218688,1.0
19,486150,110450,486150,110450,16,48611104,10.0,10.206806730218688,10.206806730218688,1.0
22,486250,110250,486201,110252,16,48621102,14.0,14.620420190656063,7.310210095328031,1.4
31,486250,117350,486267,117310,16,48621173,7.0,7.362485185207138,3.681242592603569,0.4
36,486350,110550,486300,110500,16,48631105,12.0,12.413613460437375,6.206806730218688,1.2
41,486350,117250,486310,117230,16,48631172,25.0,26.268698148224985,8.756232716074996,2.2
58,486350,117350,486332,117302,16,48631173,9.0,9.181242592603569,9.181242592603569,1.0
61,486350,117450,486395,117423,16,48631174,15.0,15.543727777810709,5.18124259260357,1.4
65,486450,110550,486408,110560,16,48641105,8.0,8.620420190656061,4.3102100953280305,0.6000000000000001
68,486450,110650,486400,110600,16,48641106,14.0,14.620420190656063,7.310210095328031,1.4
71,486450,110750,486497,110773,16,48641107,4.0,4.413613460437374,4.413613460437374,0.4
83,486450,111850,486454,111835,16,48641118,7.0,7.620420190656061,7.620420190656061,0.6000000000000001
100,486450,112050,486465,112091,16,48641120,8.0,8.620420190656061,8.620420190656061,0.6000000000000001
115,486450,117250,486446,117241,16,48641172,15.0,15.543727777810707,7.7718638889053535,1.4
126,486450,117450,486456,117444,16,48641174,13.0,13.543727777810707,6.7718638889053535,1.4
132,486550,110150,486577,110160,16,48651101,8.0,8.827226920874748,8.827226920874748,0.8
141,486550,110550,486500,110500,16,48651105,9.0,9.827226920874748,4.913613460437374,0.8
145,486550,110650,486527,110628,16,48651106,6.0,6.413613460437373,6.413613460437373,0.4
147,486550,110750,486584,110792,16,48651107,4.0,4.413613460437374,4.413613460437374,0.4
153,486550,111550,486500,111500,16,48651115,47.0,49.72560305138825,16.575201017129416,4.000000000000001
170,486550,117250,486546,117201,16,48651172,12.0,12.362485185207138,6.181242592603569,1.2
172,486550,117350,486523,117301,16,48651173,22.0,22.54372777781071,11.271863888905354,2.2
180,486650,110150,486664,110129,16,48661101,18.0,18.82722692087475,6.27574230695825,1.5999999999999999
193,486650,110250,486662,110228,16,48661102,11.0,11.413613460437375,5.706806730218688,1.2
196,486650,110350,486613,110374,16,48661103,11.0,11.413613460437375,5.706806730218688,1.2
203,486650,110550,486610,110534,16,48661105,11.0,11.413613460437375,5.706806730218688,1.2
205,486650,110650,486640,110657,16,48661106,9.0,9.206806730218688,9.206806730218688,1.0
208,486650,110750,486611,110785,16,48661107,10.0,10.454267175231372,5.227133587615686,1.2
213,486650,110850,486695,110802,16,48661108,8.0,8.908534350462746,8.908534350462746,0.8
235,486650,112350,486630,112324,16,48661123,4.0,4.413613460437374,4.413613460437374,0.4
239,486650,117150,486625,117174,16,48661171,11.0,11.362485185207138,5.681242592603569,1.2
243,486650,117350,486650,117350,16,48661173,10.0,10.181242592603569,10.181242592603569,1.0
244,486650,117550,486604,117526,16,48661175,21.0,21.54372777781071,7.18124259260357,2.2
250,486650,117650,486600,117600,16,48661176,14.0,14.543727777810709,7.271863888905354,1.4
253,486650,117750,486683,117737,16,48661177,4.0,4.362485185207139,4.362485185207139,0.4
255,486750,110150,486763,110157,16,48671101,15.0,15.82722692087475,7.913613460437375,1.5999999999999999
262,486750,110250,486793,110294,16,48671102,8.0,8.620420190656061,8.620420190656061,0.6000000000000001
265,486750,110350,486739,110324,16,48671103,19.0,20.034033651093438,10.017016825546719,1.7999999999999998
275,486750,110450,486799,110440,16,48671104,4.0,4.413613460437374,4.413613460437374,0.4
277,486750,110550,486790,110530,16,48671105,18.0,19.13566793807843,6.378555979359477,1.7999999999999998
282,486750,110750,486775,110725,16,48671107,4.0,4.454267175231373,4.454267175231373,0.4
288,486750,110850,486768,110805,16,48671108,5.0,5.454267175231373,5.454267175231373,0.4
329,486750,112450,486769,112489,16,48671124,4.0,4.413613460437374,4.413613460437374,0.4
334,486750,117050,486734,117095,16,48671170,4.0,4.362485185207139,4.362485185207139,0.4
336,486750,117150,486705,117150,16,48671171,9.0,9.181242592603569,9.181242592603569,1.0
339,486750,117250,486729,117282,16,48671172,8.0,8.181242592603569,8.181242592603569,1.0
343,486750,117550,486750,117550,16,48671175,10.0,10.181242592603569,10.181242592603569,1.0
344,486750,117650,486737,117616,16,48671176,23.0,24.087455555621418,6.021863888905354,2.0
351,486750,118250,486782,118251,16,48671182,4.0,4.362485185207139,4.362485185207139,0.4
353,486850,110150,486812,110148,16,48681101,15.0,15.620420190656063,7.810210095328031,1.4
356,486850,110250,486823,110267,16,48681102,20.0,21.362801525694117,7.120933841898039,1.9999999999999998
366,486850,110350,486800,110300,16,48681103,12.0,13.135667938078432,13.135667938078432,1.0
372,486850,110550,486870,110575,16,48681105,17.0,17.908534350462745,8.954267175231372,1.5999999999999999
379,486850,110850,486847,110861,16,48681108,11.0,11.908534350462745,11.908534350462745,0.8
385,486850,110950,486835,110979,16,48681109,12.0,12.454267175231372,6.227133587615686,1.2
387,486850,111050,486875,111016,16,48681110,9.0,9.227133587615686,9.227133587615686,1.0
389,486850,111150,486806,111135,16,48681111,4.0,4.227133587615686,4.227133587615686,0.2
391,486850,112650,486846,112620,16,48681126,8.0,8.827226920874748,8.827226920874748,0.8
397,486850,117150,486818,117171,16,48681171,21.0,22.087455555621414,11.043727777810707,1.9999999999999998
406,486850,117350,486847,117336,16,48681173,4.0,4.181242592603569,4.181242592603569,0.2
408,486850,118150,486850,118150,16,48681181,10.0,10.181242592603569,10.181242592603569,1.0
413,486950,110250,486980,110280,16,48691102,20.0,21.13566793807843,7.045222646026144,1.7999999999999998
422,486950,110350,486940,110396,16,48691103,15.0,15.681400762847058,7.840700381423529,1.4
427,486950,110550,486940,110570,16,48691105,19.0,20.13566793807843,6.7118893126928105,1.7999999999999998
445,486950,110850,486966,110820,16,48691108,21.0,21.68140076284706,7.227133587615686,2.2
450,486950,110950,486914,110902,16,48691109,7.0,7.68140076284706,7.68140076284706,0.6000000000000001
453,486950,111050,486992,111034,16,48691110,10.0,11.135667938078432,5.567833969039216,1.0
462,486950,117750,486934,117799,16,48691177,4.0,4.362485185207139,4.362485185207139,0.4
466,486950,118350,486917,118340,16,48691183,6.0,6.362485185207139,6.362485185207139,0.4
468,487050,110250,487004,110269,16,48701102,15.0,15.908534350462745,7.954267175231372,1.5999999999999999
475,487050,110350,487069,110309,16,48701103,16.0,16.908534350462745,5.636178116820915,1.5999999999999999
481,487050,110450,487005,110471,16,48701104,13.0,13.681400762847058,6.840700381423529,1.4
487,487050,110550,487055,110559,16,48701105,23.0,23.908534350462745,7.969511450154248,2.4
517,487050,110650,487012,110618,16,48701106,11.0,11.454267175231372,5.727133587615686,1.2
519,487050,110750,487050,110750,16,48701107,10.0,10.227133587615686,10.227133587615686,1.0
520,487050,110850,487007,110851,16,48701108,11.0,11.454267175231372,11.454267175231372,1.2
531,487050,111050,487068,111057,16,48701110,15.0,15.908534350462745,3.977133587615686,1.5999999999999999
535,487050,111150,487080,111110,16,48701111,9.0,9.227133587615686,9.227133587615686,1.0
540,487050,117250,487029,117252,16,48701172,11.0,11.362485185207138,5.681242592603569,1.2
542,487050,117350,487050,117350,16,48701173,10.0,10.181242592603569,10.181242592603569,1.0
544,487050,117850,487055,117888,16,48701178,4.0,4.362485185207139,4.362485185207139,0.4
547,487050,118250,487080,118220,16,48701182,5.0,5.362485185207139,5.362485185207139,0.4
549,487150,110450,487196,110478,16,48711104,11.0,11.454267175231372,5.727133587615686,1.2
553,487150,110550,487127,110598,16,48711105,12.0,12.454267175231372,6.227133587615686,1.2
560,487150,110650,487180,110695,16,48711106,19.0,19.908534350462745,6.636178116820915,1.5999999999999999
581,487150,110750,487170,110709,16,48711107,21.0,21.68140076284706,7.227133587615686,2.2
594,487150,110850,487198,110871,16,48711108,11.0,11.454267175231372,5.727133587615686,1.2
601,487150,110950,487181,110982,16,48711109,9.0,9.227133587615686,9.227133587615686,1.0
602,487150,111050,487123,111067,16,48711110,14.0,14.681400762847058,4.893800254282353,1.4
608,487150,111150,487187,111171,16,48711111,15.0,15.681400762847058,15.681400762847058,1.4
611,487150,113350,487129,113339,16,48711133,4.0,4.413613460437374,4.413613460437374,0.4
614,487150,117250,487193,117248,16,48711172,13.0,13.543727777810707,4.514575925936902,1.4
617,487150,117350,487150,117350,16,48711173,10.0,10.181242592603569,10.181242592603569,1.0
618,487150,117750,487150,117750,16,48711177,10.0,10.181242592603569,10.181242592603569,1.0
619,487150,117850,487150,117850,16,48711178,10.0,10.181242592603569,10.181242592603569,1.0
620,487150,117950,487145,117963,16,48711179,19.0,19.724970370414276,9.862485185207138,1.6
627,487150,118050,487150,118050,16,48711180,10.0,10.181242592603569,10.181242592603569,1.0
628,487250,110550,487281,110535,16,48721105,9.0,9.227133587615686,9.227133587615686,1.0
632,487250,110650,487226,110684,16,48721106,11.0,11.454267175231372,5.727133587615686,1.2
637,487250,110750,487251,110784,16,48721107,18.0,19.13566793807843,9.567833969039215,1.7999999999999998
649,487250,110850,487200,110800,16,48721108,26.0,27.81706870092549,13.908534350462745,2.4
684,487250,110950,487280,110900,16,48721109,11.0,11.454267175231372,5.727133587615686,1.2
689,487250,111050,487281,111049,16,48721110,18.0,19.589935113309803,4.897483778327451,1.4
697,487250,111150,487295,111192,16,48721111,11.0,11.454267175231372,5.727133587615686,1.2
700,487250,111250,487202,111202,16,48721112,9.0,9.227133587615686,9.227133587615686,1.0
709,487250,117250,487202,117259,16,48721172,6.0,6.362485185207138,6.362485185207138,0.4
711,487250,117350,487250,117350,16,48721173,10.0,10.181242592603569,10.181242592603569,1.0
712,487250,117650,487235,117635,16,48721176,9.0,9.181242592603569,9.181242592603569,1.0
715,487250,118050,487258,118031,16,48721180,6.0,6.543727777810709,6.543727777810709,0.6000000000000001
718,487250,118450,487250,118450,16,48721184,10.0,10.181242592603569,10.181242592603569,1.0
719,487350,110650,487347,110654,16,48731106,9.0,9.227133587615686,9.227133587615686,1.0
725,487350,110750,487369,110791,16,48731107,11.0,11.454267175231372,5.727133587615686,1.2
727,487350,110850,487345,110895,16,48731108,20.0,21.13566793807843,10.567833969039215,1.7999999999999998
745,487350,110950,487356,110962,16,48731109,9.0,9.227133587615686,9.227133587615686,1.0
762,487350,111050,487327,111043,16,48731110,11.0,11.454267175231372,5.727133587615686,1.2
765,487350,111150,487360,111110,16,48731111,14.0,14.681400762847058,7.340700381423529,1.4
771,487350,111250,487307,111242,16,48731112,7.0,7.454267175231372,3.727133587615686,0.4
784,487350,117550,487350,117550,16,48731175,10.0,10.181242592603569,10.181242592603569,1.0
786,487350,117850,487350,117850,16,48731178,10.0,10.181242592603569,10.181242592603569,1.0
787,487450,110950,487473,110960,16,48741109,21.0,21.68140076284706,7.227133587615686,2.2
791,487450,111050,487410,111050,16,48741110,18.0,19.13566793807843,6.378555979359477,1.7999999999999998
797,487450,111150,487420,111194,16,48741111,15.0,15.908534350462745,7.954267175231372,1.5999999999999999
807,487450,111250,487440,111230,16,48741112,13.0,13.681400762847058,6.840700381423529,1.4
814,487450,113550,487430,113580,16,48741135,9.0,9.206806730218688,9.206806730218688,1.0
815,487450,114050,487497,114070,16,48741140,4.0,4.413613460437374,4.413613460437374,0.4
818,487450,117650,487450,117650,16,48741176,10.0,10.181242592603569,10.181242592603569,1.0
823,487550,111350,487550,111300,16,48751113,26.0,27.81706870092549,6.954267175231372,2.4
855,487550,113850,487540,113821,16,48751138,13.0,13.413613460437375,6.706806730218688,1.2
859,487550,114350,487548,114339,16,48751143,5.0,5.413613460437374,5.413613460437374,0.4
861,487550,114450,487580,114471,16,48751144,4.0,4.413613460437374,4.413613460437374,0.4
865,487550,117750,487550,117750,16,48751177,10.0,10.181242592603569,10.181242592603569,1.0
