"X","CX","CY","IMS_SWISSCOORDINATE_X","IMS_SWISSCOORDINATE_Y","GUILD","CNHA","BIOIDX","BIOIDX_TX","BIOIDX_TXG","iflor","Category"
574,488450,112650,488400,112600,2,48841126,9,9.20680673021869,9.20680673021869,1,"Sehr wertvoll"
578,488450,116250,488470,116280,2,48841162,9,9.41361346043737,4.70680673021869,1.2,"Sehr wertvoll"
584,488450,116350,488461,116334,2,48841163,11,11.6204201906561,5.81021009532803,1.4,"Sehr wertvoll"
589,488450,116650,488475,116663,2,48841166,7,7.20680673021869,7.20680673021869,1,"Sehr wertvoll"
590,488450,116750,488459,116748,2,48841167,7,7.20680673021869,7.20680673021869,1,"Sehr wertvoll"
592,488450,116850,488415,116861,2,48841168,7,7.20680673021869,7.20680673021869,1,"Sehr wertvoll"
594,488450,117650,488428,117656,2,48841176,5,5.18124259260357,5.18124259260357,0.2,"Sehr wertvoll"
595,488450,117850,488453,117893,2,48841178,11,11.5437277778107,5.77186388890535,1.4,"Sehr wertvoll"
600,488450,118250,488434,118251,2,48841182,16,16.9062129630178,4.22655324075446,1.8,"Wertvoll"
618,488450,118550,488447,118528,2,48841185,44,45.8124259260357,6.54463227514796,4.4,"Sehr wertvoll"
634,488550,111550,488592,111597,2,48851115,4,4.45426717523137,4.45426717523137,0.4,"Wertvoll"
641,488550,116150,488531,116144,2,48851161,7,7.20680673021869,7.20680673021869,1,"Sehr wertvoll"
642,488550,116350,488523,116377,2,48851163,7,7.20680673021869,7.20680673021869,1,"Sehr wertvoll"
643,488550,116550,488524,116561,2,48851165,7,7.20680673021869,7.20680673021869,1,"Sehr wertvoll"
645,488550,116750,488529,116706,2,48851167,7,7.20680673021869,7.20680673021869,1,"Sehr wertvoll"
650,488550,117850,488572,117898,2,48851178,26,26.9062129630178,6.72655324075446,2.6,"Sehr wertvoll"
655,488550,117950,488559,117910,2,48851179,19,20.268698148225,4.053739629645,2.2,"Wertvoll"
669,488550,118050,488559,118026,2,48851180,12,12.9062129630178,4.30207098767262,1,"Wertvoll"
677,488550,118150,488576,118126,2,48851181,22,23.8124259260357,4.76248518520714,2,"Sehr wertvoll"
689,488550,118250,488588,118288,2,48851182,9,9.72497037041428,3.24165679013809,0.8,"Wertvoll"
699,488550,118350,488569,118321,2,48851183,7,7.54372777781071,3.77186388890535,0.6,"Wertvoll"
707,488550,118450,488534,118401,2,48851184,9,9.36248518520714,4.68124259260357,1.2,"Sehr wertvoll"
709,488550,118550,488529,118572,2,48851185,18,18.5437277778107,6.18124259260357,2.2,"Sehr wertvoll"
716,488550,118650,488559,118645,2,48851186,19,20.0874555556214,6.69581851854047,2,"Sehr wertvoll"
727,488550,118750,488596,118721,2,48851187,18,18.5437277778107,6.18124259260357,2.2,"Sehr wertvoll"
731,488550,118850,488551,118860,2,48851188,15,15.7249703704143,5.24165679013809,1.6,"Sehr wertvoll"
740,488550,119150,488513,119123,2,48851191,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
741,488550,119550,488540,119577,2,48851195,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
742,488650,111650,488639,111685,2,48861116,4,4.45426717523137,4.45426717523137,0.4,"Wertvoll"
746,488650,116950,488637,116932,2,48861169,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
747,488650,117550,488677,117549,2,48861175,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
748,488650,117850,488654,117865,2,48861178,11,11.9062129630178,5.95310648150892,1,"Sehr wertvoll"
760,488650,118050,488650,118000,2,48861180,22,23.268698148225,5.81717453705625,2.2,"Sehr wertvoll"
774,488650,118150,488613,118153,2,48861181,25,26.4499407408286,5.28998814816571,2.4,"Sehr wertvoll"
821,488650,118750,488607,118774,2,48861187,4,4.36248518520714,4.36248518520714,0.4,"Wertvoll"
825,488650,118850,488610,118808,2,48861188,13,13.5437277778107,4.5145759259369,1.4,"Wertvoll"
828,488650,118950,488672,118949,2,48861189,10,10.7249703704143,5.36248518520714,0.8,"Sehr wertvoll"
838,488650,119050,488645,119004,2,48861190,6,6.36248518520714,3.18124259260357,0.4,"Wertvoll"
847,488750,117150,488777,117152,2,48871171,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
848,488750,117350,488774,117323,2,48871173,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
850,488750,117750,488711,117760,2,48871177,37,39.3561537038464,9.8390384259616,3.4,"Sehr wertvoll"
878,488750,117850,488725,117875,2,48871178,12,12.9062129630178,4.30207098767262,1,"Wertvoll"
890,488750,117950,488716,117913,2,48871179,10,10.7249703704143,3.57499012347143,0.8,"Wertvoll"
896,488750,118050,488700,118000,2,48871180,11,11.3624851852071,5.68124259260357,1.2,"Sehr wertvoll"
903,488750,118150,488761,118136,2,48871181,8,8.54372777781071,2.84790925927024,0.6,"Wertvoll"
907,488750,118850,488765,118872,2,48871188,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
908,488750,119050,488755,119046,2,48871190,4,4.18124259260357,4.18124259260357,0.2,"Wertvoll"
909,488750,119150,488753,119140,2,48871191,4,4.18124259260357,4.18124259260357,0.2,"Wertvoll"
911,488750,119350,488793,119325,2,48871193,9,9.36248518520714,4.68124259260357,1.2,"Sehr wertvoll"
917,488850,117150,488860,117154,2,48881171,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
920,488850,117350,488894,117316,2,48881173,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
926,488850,117850,488804,117895,2,48881178,6,6.36248518520714,6.36248518520714,0.4,"Sehr wertvoll"
929,488850,117950,488800,117974,2,48881179,4,4.18124259260357,4.18124259260357,0.2,"Wertvoll"
931,488850,118050,488857,118095,2,48881180,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
937,488850,119350,488820,119364,2,48881193,6,6.36248518520714,3.18124259260357,0.4,"Wertvoll"
939,488850,119450,488870,119400,2,48881194,27,28.6311833334321,4.77186388890535,2.6,"Sehr wertvoll"
958,488850,119750,488836,119758,2,48881197,12,12.5437277778107,4.18124259260357,1.4,"Wertvoll"
973,488950,116950,488970,116989,2,48891169,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
974,488950,117050,488962,117032,2,48891170,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
975,488950,117150,488919,117159,2,48891171,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
977,488950,117450,488960,117420,2,48891174,11,11.3624851852071,11.3624851852071,1.2,"Sehr wertvoll"
980,488950,117550,488939,117511,2,48891175,4,4.18124259260357,4.18124259260357,0.2,"Wertvoll"
982,488950,117650,488991,117692,2,48891176,6,6.54372777781071,6.54372777781071,0.6,"Sehr wertvoll"
985,488950,117750,488900,117775,2,48891177,4,4.36248518520714,4.36248518520714,0.4,"Wertvoll"
990,488950,118150,488904,118146,2,48891181,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
992,488950,118250,488910,118260,2,48891182,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
995,488950,119350,488965,119316,2,48891193,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
997,488950,119450,488951,119455,2,48891194,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1010,489050,116950,489066,116937,2,48901169,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1011,489050,117050,489079,117058,2,48901170,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1012,489050,117150,489037,117137,2,48901171,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1015,489050,117250,489031,117276,2,48901172,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1017,489050,117350,489063,117365,2,48901173,6,6.36248518520714,3.18124259260357,0.4,"Wertvoll"
1023,489050,117450,489050,117400,2,48901174,7,7.54372777781071,3.77186388890535,0.6,"Wertvoll"
1029,489050,117750,489069,117777,2,48901177,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1033,489050,118950,489083,118981,2,48901189,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1034,489050,119150,489028,119151,2,48901191,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1036,489050,119250,489011,119215,2,48901192,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1038,489050,119350,489040,119383,2,48901193,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1041,489050,119450,489035,119450,2,48901194,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1051,489150,116850,489100,116830,2,48911168,12,12.9062129630178,4.30207098767262,1,"Wertvoll"
1056,489150,117250,489134,117260,2,48911172,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1057,489150,117350,489164,117313,2,48911173,11,11.3624851852071,11.3624851852071,1.2,"Sehr wertvoll"
1064,489150,118850,489129,118805,2,48911188,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1065,489150,118950,489147,118946,2,48911189,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1067,489150,119050,489157,119056,2,48911190,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1068,489150,119150,489153,119171,2,48911191,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1070,489150,119250,489153,119259,2,48911192,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1071,489150,119350,489153,119354,2,48911193,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1073,489150,119450,489109,119413,2,48911194,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1076,489150,119650,489149,119674,2,48911196,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1079,489250,116650,489215,116678,2,48921166,4,4.36248518520714,4.36248518520714,0.4,"Wertvoll"
1081,489250,117150,489260,117196,2,48921171,4,4.36248518520714,4.36248518520714,0.4,"Wertvoll"
1083,489250,117250,489243,117201,2,48921172,25,25.7249703704143,12.8624851852071,2.4,"Sehr wertvoll"
1087,489250,118850,489277,118804,2,48921188,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1088,489250,119250,489298,119257,2,48921192,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1090,489250,119550,489269,119571,2,48921195,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1091,489250,119650,489244,119634,2,48921196,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1096,489350,116550,489348,116547,2,48931165,4,4.18124259260357,4.18124259260357,0.2,"Wertvoll"
1099,489350,116850,489325,116800,2,48931168,26,27.4499407408286,13.7249703704143,2.4,"Sehr wertvoll"
1112,489350,118850,489381,118838,2,48931188,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1113,489350,119450,489376,119487,2,48931194,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1114,489350,119550,489350,119500,2,48931195,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1122,489450,116050,489498,116041,2,48941160,9,9.41361346043737,4.70680673021869,1.2,"Sehr wertvoll"
1124,489450,116550,489428,116590,2,48941165,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1125,489450,119450,489470,119495,2,48941194,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1130,489550,114950,489571,114934,2,48951149,13,13.4136134604374,13.4136134604374,1.2,"Sehr wertvoll"
1132,489550,115150,489525,115188,2,48951151,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1137,489550,115250,489577,115284,2,48951152,17,18.0874555556214,4.52186388890535,2,"Wertvoll"
1144,489550,115350,489565,115313,2,48951153,15,15.7249703704143,5.24165679013809,1.6,"Sehr wertvoll"
1154,489550,116050,489523,116089,2,48951160,8,8.72497037041428,2.90832345680476,0.8,"Wertvoll"
1166,489550,116250,489520,116280,2,48951162,4,4.36248518520714,4.36248518520714,0.4,"Wertvoll"
1170,489550,116350,489500,116340,2,48951163,7,7.54372777781071,3.77186388890535,0.6,"Wertvoll"
1175,489550,116450,489500,116435,2,48951164,9,9.18124259260357,9.18124259260357,1,"Sehr wertvoll"
1177,489550,119550,489504,119525,2,48951195,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1184,489650,114950,489650,114947,2,48961149,6,6.36248518520714,6.36248518520714,0.4,"Sehr wertvoll"
1186,489650,115050,489654,115092,2,48961150,40,41.6311833334321,6.93853055557202,4.2,"Sehr wertvoll"
1196,489650,115150,489629,115190,2,48961151,19,20.268698148225,4.053739629645,2.2,"Wertvoll"
1209,489650,115250,489637,115224,2,48961152,26,27.0874555556214,6.77186388890535,2.8,"Sehr wertvoll"
1220,489650,115350,489650,115300,2,48961153,11,11.3624851852071,5.68124259260357,1.2,"Sehr wertvoll"
1224,489650,115450,489610,115461,2,48961154,12,12.5437277778107,4.18124259260357,1.4,"Wertvoll"
1230,489650,115550,489655,115533,2,48961155,9,9.36248518520714,4.68124259260357,1.2,"Sehr wertvoll"
1235,489650,115750,489689,115795,2,48961157,11,11.3624851852071,5.68124259260357,1.2,"Sehr wertvoll"
1238,489650,115850,489610,115898,2,48961158,11,11.3624851852071,5.68124259260357,1.2,"Sehr wertvoll"
1243,489650,115950,489609,115960,2,48961159,19,19.9062129630178,4.97655324075446,1.8,"Sehr wertvoll"
1257,489650,119250,489627,119269,2,48961192,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1258,489650,119750,489698,119765,2,48961197,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1260,489650,119950,489640,119900,2,48961199,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1262,489650,120050,489694,120073,2,48961200,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1264,489650,120150,489602,120177,2,48961201,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1268,489750,114950,489746,114947,2,48971149,4,4.20027330655607,4.20027330655607,0.2,"Wertvoll"
1271,489750,115550,489708,115567,2,48971155,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1276,489750,115750,489727,115750,2,48971157,20,20.5437277778107,6.84790925927024,2.2,"Sehr wertvoll"
1280,489750,119850,489790,119850,2,48971198,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1281,489750,119950,489725,119942,2,48971199,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1283,489750,120350,489762,120395,2,48971203,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1284,489850,111150,489800,111100,2,48981111,4,4.45426717523137,4.45426717523137,0.4,"Wertvoll"
1298,489850,114950,489889,114901,2,48981149,6,6.60081991966821,6.60081991966821,0.6,"Sehr wertvoll"
1314,489850,119850,489800,119863,2,48981198,3,3.18124259260357,3.18124259260357,0.2,"Wertvoll"
1315,489850,119950,489830,119980,2,48981199,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1320,489850,120150,489882,120138,2,48981201,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1322,489850,120250,489820,120230,2,48981202,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1327,489850,120550,489840,120580,2,48981205,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1333,489950,114350,489946,114388,2,48991143,7,7.20027330655607,7.20027330655607,1,"Sehr wertvoll"
1343,489950,117850,489981,117827,2,48991178,7,7.20027330655607,7.20027330655607,1,"Sehr wertvoll"
1345,489950,119750,489916,119789,2,48991197,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1347,489950,119950,489948,119900,2,48991199,3,3.18124259260357,3.18124259260357,0.2,"Wertvoll"
1348,490050,114250,490096,114265,2,49001142,7,7.20027330655607,7.20027330655607,1,"Sehr wertvoll"
1362,490050,119850,490018,119836,2,49001198,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1364,490050,120050,490084,120033,2,49001200,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1374,490150,117550,490193,117517,2,49011175,7,7.20027330655607,7.20027330655607,1,"Sehr wertvoll"
1377,490150,120650,490140,120680,2,49011206,7,7.18124259260357,7.18124259260357,1,"Sehr wertvoll"
1381,490150,120750,490151,120743,2,49011207,4,4.18124259260357,4.18124259260357,0.2,"Wertvoll"
1384,490250,114050,490290,114054,2,49021140,7,7.20027330655607,7.20027330655607,1,"Sehr wertvoll"
1388,490250,117450,490203,117459,2,49021174,7,7.20027330655607,7.20027330655607,1,"Sehr wertvoll"
1389,490250,117550,490207,117575,2,49021175,7,7.20027330655607,7.20027330655607,1,"Sehr wertvoll"
1398,490350,117550,490360,117533,2,49031175,10,10.4005466131121,5.20027330655607,1.2,"Sehr wertvoll"
1406,490450,113850,490484,113804,2,49041138,7,7.20027330655607,7.20027330655607,1,"Sehr wertvoll"
1435,490550,115150,490582,115107,2,49051151,3,3.20027330655607,3.20027330655607,0.2,"Wertvoll"
1464,490650,115150,490690,115167,2,49061151,14,15.0013665327803,5.00045551092678,1,"Sehr wertvoll"
1492,490750,115150,490760,115158,2,49071151,6,6.60081991966821,3.3004099598341,0.6,"Wertvoll"
1542,490750,117450,490740,117494,2,49071174,7,7.20027330655607,7.20027330655607,1,"Sehr wertvoll"
1544,490850,111050,490865,111095,2,49081110,7,7.22713358761569,7.22713358761569,1,"Sehr wertvoll"
1548,490850,114950,490867,114971,2,49081149,4,4.20027330655607,4.20027330655607,0.2,"Wertvoll"
1552,490850,115050,490873,115092,2,49081150,4,4.20027330655607,4.20027330655607,0.2,"Wertvoll"
1553,490850,115150,490818,115113,2,49081151,3,3.20027330655607,3.20027330655607,0.2,"Wertvoll"
1580,490850,117450,490823,117493,2,49081174,7,7.20027330655607,7.20027330655607,1,"Sehr wertvoll"
1584,490950,114950,490995,114925,2,49091149,4,4.40054661311214,4.40054661311214,0.4,"Wertvoll"
1586,490950,115050,490971,115015,2,49091150,7,7.20027330655607,7.20027330655607,1,"Sehr wertvoll"
1588,490950,115150,490966,115122,2,49091151,4,4.20027330655607,4.20027330655607,0.2,"Wertvoll"
1589,490950,115250,490963,115249,2,49091152,13,13.6008199196682,6.8004099598341,1.4,"Sehr wertvoll"
1624,491050,115150,491000,115100,2,49101151,9,9.20027330655607,9.20027330655607,1,"Sehr wertvoll"
1625,491050,115350,491068,115336,2,49101153,11,11.4005466131121,5.70027330655607,1.2,"Sehr wertvoll"
1632,491150,112550,491126,112585,2,49111125,9,9.60081991966821,4.8004099598341,0.6,"Sehr wertvoll"
1640,491150,112650,491142,112607,2,49111126,6,6.40054661311214,3.20027330655607,0.4,"Wertvoll"
1654,491250,116750,491213,116728,2,49121167,15,15.6008199196682,7.8004099598341,1.4,"Sehr wertvoll"
1669,491350,112450,491318,112477,2,49131124,7,7.20027330655607,7.20027330655607,1,"Sehr wertvoll"
1674,491350,116550,491311,116563,2,49131165,5,5.40054661311214,5.40054661311214,0.4,"Sehr wertvoll"
1685,491450,116650,491440,116630,2,49141166,5,5.20027330655607,5.20027330655607,0.2,"Sehr wertvoll"
1688,491650,115850,491691,115891,2,49161158,3,3.20027330655607,3.20027330655607,0.2,"Wertvoll"
1696,491650,116050,491656,116003,2,49161160,3,3.20027330655607,3.20027330655607,0.2,"Wertvoll"
1698,491650,118750,491696,118772,2,49161187,7,7.20027330655607,7.20027330655607,1,"Sehr wertvoll"
1700,491750,115850,491742,115846,2,49171158,3,3.20027330655607,3.20027330655607,0.2,"Wertvoll"
1705,491850,115850,491812,115801,2,49181158,3,3.20027330655607,3.20027330655607,0.2,"Wertvoll"
1707,491850,117750,491884,117763,2,49181177,7,7.20027330655607,7.20027330655607,1,"Sehr wertvoll"
1708,491850,119050,491881,119042,2,49181190,7,7.20027330655607,7.20027330655607,1,"Sehr wertvoll"
