,CX,CY,IMS_SWISSCOORDINATE_X,IMS_SWISSCOORDINATE_Y,GUILD,CNHA,BIOIDX,BIOIDX_TX,BIOIDX_TXG,iflor
5940,560850,204950,560818,204970,22,56082049,15.0,15.591455806661122,15.591455806661122,1.4
5945,560950,131950,560951,131993,22,56091319,4.0,4.452588642419946,4.452588642419946,0.4
5985,561350,191350,561327,191326,22,56131913,5.0,5.530483886507282,5.530483886507282,0.4
5991,561450,137850,561483,137803,22,56141378,4.0,4.499844768705371,4.499844768705371,0.4
6045,562050,185850,562000,185800,22,56201858,10.0,11.086757021948827,11.086757021948827,0.8
6068,562350,205350,562310,205360,22,56232053,8.0,8.197151935553707,8.197151935553707,1.0
6108,562850,205550,562850,205510,22,56282055,10.0,10.394303871107414,10.394303871107414,1.2
6199,564350,165050,564371,165014,22,56431650,4.0,4.662134570268562,4.662134570268562,0.4
6243,565350,207150,565300,207130,22,56532071,8.0,8.197151935553707,8.197151935553707,1.0
6247,565450,121350,565487,121399,22,56541213,4.0,4.540265096112343,4.540265096112343,0.4
6256,565650,127650,565696,127654,22,56561276,4.0,4.41361472023153,4.41361472023153,0.4
6273,565750,206750,565769,206722,22,56572067,6.0,6.3943038711074145,6.3943038711074145,0.4
6338,566850,124950,566855,124962,22,56681249,4.0,4.41361472023153,4.41361472023153,0.4
6373,567350,124850,567360,124880,22,56731248,4.0,4.206807360115765,4.206807360115765,0.2
6375,567350,197250,567397,197265,22,56731972,4.0,4.530483886507282,4.530483886507282,0.4
6486,568750,199850,568714,199850,22,56871998,4.0,4.432151738910324,4.432151738910324,0.4
6566,569850,193250,569880,193220,22,56981932,5.0,5.564909589427561,5.564909589427561,0.4
6592,570250,104450,570245,104481,22,57021044,4.0,4.573882485240372,4.573882485240372,0.4
6599,570350,192950,570370,192910,22,57031929,4.0,4.564909589427561,4.564909589427561,0.4
6609,570550,105550,570550,105500,22,57051055,6.0,6.573882485240372,6.573882485240372,0.4
6697,571450,106150,571450,106100,22,57141061,8.0,8.897312390682039,8.897312390682039,0.6000000000000001
6700,571450,106250,571400,106200,22,57141062,17.0,18.794624781364078,18.794624781364078,1.2
6712,571450,207250,571484,207295,22,57142072,6.0,6.701277261780223,6.701277261780223,0.6000000000000001
6748,571750,211850,571749,211826,22,57172118,4.0,4.216541323525944,4.216541323525944,0.2
6784,572150,102950,572153,102945,22,57211029,6.0,6.951019107248006,6.951019107248006,0.6000000000000001
6819,572250,106050,572291,106092,22,57221060,6.0,6.784992670727844,6.784992670727844,0.6000000000000001
6836,572250,211950,572290,211930,22,57222119,5.0,5.216541323525944,5.216541323525944,0.2
6859,572350,195350,572360,195338,22,57231953,4.0,4.564909589427561,4.564909589427561,0.4
7066,573850,210450,573850,210410,22,57382104,8.0,8.29985664591256,8.29985664591256,1.0
7079,573950,210250,573981,210243,22,57392102,13.0,13.599713291825118,13.599713291825118,1.2
7245,575850,108650,575848,108672,22,57581086,4.0,4.523328447151896,4.523328447151896,0.4
7271,576050,109050,576000,109000,22,57601090,5.0,5.523328447151896,5.523328447151896,0.4
7291,576250,183050,576224,183061,22,57621830,4.0,4.512118828477908,4.512118828477908,0.4
7310,576550,205450,576502,205400,22,57652054,4.0,4.252556582850497,4.252556582850497,0.2
7348,576850,199150,576853,199150,22,57681991,4.0,4.564909589427561,4.564909589427561,0.4
7352,576850,214950,576825,214915,22,57682149,10.0,10.43308264705189,5.216541323525945,1.2
7366,576950,199150,576900,199100,22,57691991,4.0,4.564909589427561,4.564909589427561,0.4
7416,577250,97350,577200,97300,22,57720973,6.0,6.49842424223158,6.49842424223158,0.4
7418,577250,97450,577239,97407,22,57720974,5.0,5.49842424223158,5.49842424223158,0.4
7571,578350,99450,578322,99403,22,57830994,6.0,6.74763636334737,6.74763636334737,0.6000000000000001
7630,578750,183750,578790,183730,22,57871837,5.0,5.256059414238954,5.256059414238954,0.2
7633,578850,96950,578870,96955,22,57880969,6.0,6.722981493473297,6.722981493473297,0.6000000000000001
7649,578850,183750,578800,183730,22,57881837,5.0,5.256059414238954,5.256059414238954,0.2
7662,578950,216450,578900,216400,22,57892164,5.0,5.433082647051888,5.433082647051888,0.4
7667,579050,96950,579010,96943,22,57900969,4.0,4.4819876623155315,4.4819876623155315,0.4
7728,579950,94950,579939,94905,22,57990949,4.0,4.4819876623155315,4.4819876623155315,0.4
7756,580150,113250,580105,113268,22,58011132,7.0,7.61917660629616,7.61917660629616,0.6000000000000001
7768,580250,113150,580264,113156,22,58021131,4.0,4.41278440419744,4.41278440419744,0.4
7770,580250,113250,580252,113249,22,58021132,12.0,13.0319610104936,6.5159805052468,1.0
7775,580250,113350,580200,113300,22,58021133,5.0,5.41278440419744,5.41278440419744,0.4
7786,580350,113550,580307,113516,22,58031135,4.0,4.41278440419744,4.41278440419744,0.4
7827,580850,113950,580800,113900,22,58081139,9.0,9.619176606296161,4.809588303148081,0.6000000000000001
7840,581050,114050,581000,114000,22,58101140,4.0,4.41278440419744,4.41278440419744,0.4
7858,581150,188850,581150,188861,22,58111888,4.0,4.512118828477908,4.512118828477908,0.4
