,CX,CY,IMS_SWISSCOORDINATE_X,IMS_SWISSCOORDINATE_Y,GUILD,CNHA,BIOIDX,BIOIDX_TX,BIOIDX_TXG,iflor
841,497350,142250,497367,142229,20,49731422,17.0,18.376909206181292,18.376909206181292,1.4
848,497350,142350,497338,142360,20,49731423,10.0,10.98350657584378,10.98350657584378,1.0
859,497350,142550,497345,142547,20,49731425,25.0,27.163714466856316,27.163714466856316,2.1999999999999997
879,497350,142650,497347,142610,20,49731426,19.0,20.573610521350048,20.573610521350048,1.5999999999999999
914,497350,142750,497373,142765,20,49731427,15.0,16.180207891012536,16.180207891012536,1.2
1019,497350,143250,497300,143200,20,49731432,17.0,18.746135166854938,18.746135166854938,1.5999999999999999
1036,497450,142350,497453,142372,20,49741423,6.0,6.590103945506268,6.590103945506268,0.6000000000000001
1040,497450,142550,497497,142549,20,49741425,11.0,11.98350657584378,11.98350657584378,1.0
1045,497450,142650,497423,142695,20,49741426,4.0,4.393402630337512,4.393402630337512,0.4
1048,497450,142750,497414,142714,20,49741427,7.0,7.590103945506268,7.590103945506268,0.6000000000000001
1051,497450,142950,497494,142916,20,49741429,11.0,11.98350657584378,11.98350657584378,1.0
1061,497450,143250,497400,143200,20,49741432,5.0,5.393402630337512,5.393402630337512,0.4
1069,497550,142650,497513,142656,20,49751426,6.0,6.590103945506268,6.590103945506268,0.6000000000000001
1072,497550,142950,497528,142912,20,49751429,5.0,5.393402630337512,5.393402630337512,0.4
1074,497550,143250,497523,143247,20,49751432,9.0,9.786805260675024,9.786805260675024,0.8
1080,497650,142350,497680,142309,20,49761423,4.0,4.393402630337512,4.393402630337512,0.4
1083,497650,142650,497625,142625,20,49761426,4.0,4.196701315168756,4.196701315168756,0.2
1100,497850,142350,497875,142375,20,49781423,9.0,9.590103945506268,4.795051972753134,0.6000000000000001
1106,497850,142450,497832,142403,20,49781424,4.0,4.393402630337512,4.393402630337512,0.4
1108,497850,142950,497844,142976,20,49781429,4.0,4.393402630337512,4.393402630337512,0.4
1110,497850,143350,497840,143330,20,49781433,6.0,6.6548006875706,6.6548006875706,0.6000000000000001
1117,497950,143050,497967,143092,20,49791430,4.0,4.393402630337512,4.393402630337512,0.4
1133,498150,148450,498163,148400,20,49811484,4.0,4.51362208816286,4.51362208816286,0.4
1152,498750,149950,498771,149911,20,49871499,4.0,4.51362208816286,4.51362208816286,0.4
1205,501350,148750,501350,148747,20,50131487,4.0,4.235085685940557,4.235085685940557,0.2
1221,502150,149350,502150,149300,20,50211493,4.0,4.235085685940557,4.235085685940557,0.2
1259,503650,150450,503669,150420,20,50361504,4.0,4.470171371881113,4.470171371881113,0.4
1262,503650,152250,503673,152251,20,50361522,4.0,4.470171371881113,4.470171371881113,0.4
1285,504750,155050,504753,155050,20,50471550,6.0,6.6743247498150495,6.6743247498150495,0.6000000000000001
1291,504850,154950,504825,154925,20,50481549,4.0,4.449549833210033,4.449549833210033,0.4
1293,505050,152050,505000,152000,20,50501520,5.0,5.470171371881113,5.470171371881113,0.4
1310,505750,162550,505725,162525,20,50571625,6.0,6.687580845734337,6.687580845734337,0.6000000000000001
1319,506250,152750,506248,152750,20,50621527,4.0,4.470171371881113,4.470171371881113,0.4
1323,506350,152250,506350,152240,20,50631522,4.0,4.470171371881113,4.470171371881113,0.4
1328,506350,154450,506318,154495,20,50631544,4.0,4.449549833210033,4.449549833210033,0.4
1337,506650,155950,506639,155992,20,50661559,4.0,4.449549833210033,4.449549833210033,0.4
1422,507850,152650,507800,152600,20,50781526,5.0,5.538781514321906,5.538781514321906,0.4
1426,507850,157550,507898,157598,20,50781575,6.0,6.687580845734337,6.687580845734337,0.6000000000000001
1443,508050,157850,508029,157881,20,50801578,4.0,4.458387230489558,4.458387230489558,0.4
1483,508650,157250,508636,157228,20,50861572,4.0,4.224774916605016,4.224774916605016,0.2
1496,508950,156450,508904,156435,20,50891564,4.0,4.449549833210033,4.449549833210033,0.4
1508,509150,157250,509103,157249,20,50911572,4.0,4.449549833210033,4.449549833210033,0.4
1536,510350,160550,510390,160590,20,51031605,4.0,4.417369663142853,4.417369663142853,0.4
1559,510850,158450,510837,158474,20,51081584,5.0,5.449549833210033,5.449549833210033,0.4
1562,510850,158550,510828,158571,20,51081585,6.0,6.449549833210033,6.449549833210033,0.4
1633,512850,160450,512897,160427,20,51281604,5.0,5.417369663142853,5.417369663142853,0.4
1679,513050,160650,513070,160674,20,51301606,5.0,5.417369663142853,5.417369663142853,0.4
1711,513350,160850,513361,160837,20,51331608,4.0,4.46096550815458,4.46096550815458,0.4
1729,513550,160950,513520,160961,20,51351609,4.0,4.46096550815458,4.46096550815458,0.4
1731,513550,161050,513514,161002,20,51351610,13.0,14.25210898942856,14.25210898942856,1.2
1745,513650,161150,513639,161162,20,51361611,4.0,4.46096550815458,4.46096550815458,0.4
1752,513750,161050,513719,161072,20,51371610,6.0,6.691448262231869,6.691448262231869,0.6000000000000001
1778,514050,161550,514096,161550,20,51401615,6.0,6.691448262231869,6.691448262231869,0.6000000000000001
1784,514150,161650,514119,161619,20,51411616,4.0,4.46096550815458,4.46096550815458,0.4
1802,515950,168450,515957,168450,20,51591684,4.0,4.417369663142853,4.417369663142853,0.4
1865,524150,197350,524103,197300,20,52411973,5.0,5.565277619334757,5.565277619334757,0.4
1876,524650,198250,524600,198200,20,52461982,4.0,4.282638809667378,4.282638809667378,0.2
1907,525250,179950,525209,179917,20,52521799,7.0,7.71031634484399,7.71031634484399,0.6000000000000001
1911,525250,180050,525271,180030,20,52521800,5.0,5.473544229895993,5.473544229895993,0.4
1922,525250,199150,525244,199191,20,52521991,4.0,4.565277619334757,4.565277619334757,0.4
1994,525450,180250,525478,180231,20,52541802,4.0,4.473544229895993,4.473544229895993,0.4
1996,525450,180350,525444,180347,20,52541803,5.0,5.473544229895993,5.473544229895993,0.4
2012,525450,198650,525422,198622,20,52541986,5.0,5.565277619334757,5.565277619334757,0.4
2027,525450,199350,525452,199374,20,52541993,5.0,5.565277619334757,5.565277619334757,0.4
2064,525550,198850,525567,198816,20,52551988,5.0,5.565277619334757,5.565277619334757,0.4
2086,525650,180250,525609,180255,20,52561802,4.0,4.381557790687276,4.381557790687276,0.4
2088,525650,180450,525600,180430,20,52561804,6.0,6.381557790687276,6.381557790687276,0.4
2103,525650,199250,525634,199287,20,52561992,5.0,5.565277619334757,5.565277619334757,0.4
2121,525750,180550,525700,180500,20,52571805,7.0,7.572336686030914,7.572336686030914,0.6000000000000001
2127,525750,180650,525713,180688,20,52571806,5.0,5.473544229895993,5.473544229895993,0.4
2206,525950,180750,525918,180730,20,52591807,5.0,5.473544229895993,5.473544229895993,0.4
2397,527450,201650,527410,201687,20,52742016,5.0,5.565277619334757,5.565277619334757,0.4
2460,528650,183950,528699,183921,20,52861839,7.0,7.673011123858426,7.673011123858426,0.6000000000000001
2476,529150,187150,529125,187125,20,52911871,4.0,4.224337041286143,4.224337041286143,0.2
2495,529450,187850,529440,187826,20,52941878,6.0,6.7048517963438865,6.7048517963438865,0.6000000000000001
2501,529550,199650,529565,199601,20,52951996,6.0,6.259413894171091,6.259413894171091,0.2
2503,529550,199750,529520,199782,20,52951997,6.0,6.259413894171091,6.259413894171091,0.2
2549,529650,187350,529625,187375,20,52961873,6.0,6.4486740825722855,6.4486740825722855,0.4
2553,529650,199850,529648,199887,20,52961998,6.0,6.259413894171091,6.259413894171091,0.2
2757,529650,199950,529656,199906,20,52961999,8.0,8.518827788342183,8.518827788342183,0.4
3139,529750,199850,529725,199840,20,52971998,6.0,6.259413894171091,6.259413894171091,0.2
3141,529750,199950,529725,199950,20,52971999,10.0,10.778241682513274,10.778241682513274,0.6000000000000001
3970,529750,200050,529770,200000,20,52972000,6.0,6.259413894171091,6.259413894171091,0.2
3973,529850,187350,529875,187375,20,52981873,4.0,4.224337041286143,4.224337041286143,0.2
3997,530250,187950,530259,187982,20,53021879,4.0,4.469901197562591,4.469901197562591,0.4
4000,530250,188050,530249,188045,20,53021880,6.0,6.7048517963438865,6.7048517963438865,0.6000000000000001
4014,530350,188150,530357,188184,20,53031881,12.0,13.174752993906479,13.174752993906479,1.0
4029,530350,200350,530344,200390,20,53032003,6.0,6.259413894171091,6.259413894171091,0.2
4043,530450,188350,530442,188312,20,53041883,10.0,10.973228215996796,10.973228215996796,0.8
4071,530550,188350,530590,188330,20,53051883,8.0,8.673011123858426,4.336505561929213,0.6000000000000001
4081,530550,200550,530550,200575,20,53052005,6.0,6.259413894171091,6.259413894171091,0.2
4099,530750,188450,530721,188491,20,53071884,11.0,12.121685206430712,6.060842603215356,1.0
4135,530950,201750,530964,201715,20,53092017,4.0,4.518827788342183,4.518827788342183,0.4
4152,531050,188850,531050,188800,20,53101888,7.0,7.729921161997597,7.729921161997597,0.6000000000000001
4156,531050,201450,531072,201423,20,53102014,4.0,4.518827788342183,4.518827788342183,0.4
4163,531150,188750,531158,188750,20,53111887,5.0,5.38248344720772,5.38248344720772,0.4
4171,531150,188950,531180,188900,20,53111889,6.0,6.486614107998398,6.486614107998398,0.4
4183,531250,188750,531255,188794,20,53121887,4.0,4.38248344720772,4.38248344720772,0.4
4186,531250,188850,531260,188823,20,53121888,5.0,5.38248344720772,5.38248344720772,0.4
4202,531250,188950,531298,188957,20,53121889,4.0,4.38248344720772,4.38248344720772,0.4
4205,531250,189050,531222,189088,20,53121890,7.0,7.5737251708115805,7.5737251708115805,0.6000000000000001
4210,531250,189150,531206,189150,20,53121891,11.0,12.216535269995996,6.108267634997998,1.0
4221,531250,201450,531290,201426,20,53122014,6.0,6.259413894171091,6.259413894171091,0.2
4227,531350,189250,531303,189264,20,53131892,9.0,9.76496689441544,9.76496689441544,0.8
4236,531350,189350,531349,189386,20,53131893,13.0,14.216535269995996,7.108267634997998,1.0
4313,531450,189350,531417,189355,20,53141893,4.0,4.38248344720772,4.38248344720772,0.4
4315,531450,189450,531406,189456,20,53141894,12.0,13.216535269995996,13.216535269995996,1.0
4329,531550,189550,531543,189590,20,53151895,6.0,6.729921161997597,6.729921161997597,0.6000000000000001
4338,531750,189050,531797,189091,20,53171890,4.0,4.38248344720772,4.38248344720772,0.4
4376,533150,203250,533132,203218,20,53312032,4.0,4.518827788342183,4.518827788342183,0.4
4476,540750,205650,540724,205674,20,54072056,4.0,4.518827788342183,4.518827788342183,0.4
4522,545250,197350,545253,197315,20,54521973,5.0,5.544213878293733,5.544213878293733,0.4
4529,545250,198650,545281,198688,20,54521986,8.0,9.02890150794899,9.02890150794899,0.8
4573,545450,197950,545412,197904,20,54541979,5.0,5.455769396156045,5.455769396156045,0.4
4593,545650,197550,545659,197506,20,54561975,4.0,4.544213878293733,4.544213878293733,0.4
4641,546050,198050,546000,198000,20,54601980,5.0,5.455769396156045,5.455769396156045,0.4
4645,546050,198150,546013,198147,20,54601981,4.0,4.455769396156045,4.455769396156045,0.4
4674,546550,197050,546523,197011,20,54651970,4.0,4.3943038711074145,4.3943038711074145,0.4
4743,547150,207950,547156,207954,20,54712079,4.0,4.534541833905986,4.534541833905986,0.4
4745,547250,197850,547250,197847,20,54721978,4.0,4.3943038711074145,4.3943038711074145,0.4
4752,547650,208150,547676,208187,20,54762081,5.0,5.534541833905986,5.534541833905986,0.4
4791,549150,134950,549171,134943,20,54911349,4.0,4.53889382953297,4.53889382953297,0.4
4794,549250,133150,549281,133110,20,54921331,6.0,6.808340744299455,6.808340744299455,0.6000000000000001
4797,549250,133850,549279,133837,20,54921338,8.0,9.07778765906594,9.07778765906594,0.8
4811,549450,132550,549450,132550,20,54941325,6.0,6.247510491317912,6.247510491317912,0.2
4813,549450,133850,549406,133821,20,54941338,4.0,4.53889382953297,4.53889382953297,0.4
4816,549450,134150,549430,134130,20,54941341,8.0,9.07778765906594,9.07778765906594,0.8
4821,549550,133750,549534,133743,20,54951337,8.0,9.07778765906594,9.07778765906594,0.8
4841,549650,133850,549615,133823,20,54961338,6.0,6.808340744299455,6.808340744299455,0.6000000000000001
4845,549650,133950,549648,133956,20,54961339,6.0,6.808340744299455,6.808340744299455,0.6000000000000001
4853,549750,132950,549749,132950,20,54971329,6.0,6.247510491317912,6.247510491317912,0.2
4856,549750,134050,549717,134015,20,54971340,20.0,22.694469147664847,22.694469147664847,1.9999999999999998
4875,550050,132550,550051,132550,20,55001325,6.0,6.247510491317912,6.247510491317912,0.2
4883,550150,132250,550149,132250,20,55011322,6.0,6.247510491317912,6.247510491317912,0.2
4890,550250,132150,550248,132150,20,55021321,6.0,6.247510491317912,6.247510491317912,0.2
4891,550250,132250,550251,132250,20,55021322,6.0,6.247510491317912,6.247510491317912,0.2
4892,550250,132450,550255,132450,20,55021324,6.0,6.247510491317912,6.247510491317912,0.2
4896,550350,110850,550311,110886,20,55031108,4.0,4.292436411365896,4.292436411365896,0.2
4913,550450,111050,550422,111001,20,55041110,4.0,4.292436411365896,4.292436411365896,0.2
4916,550450,132650,550449,132650,20,55041326,12.0,12.495020982635824,12.495020982635824,0.4
4923,550550,111950,550590,111900,20,55051119,4.0,4.584872822731792,4.584872822731792,0.4
4931,550650,110250,550649,110292,20,55061102,4.0,4.584872822731792,4.584872822731792,0.4
4933,550650,110350,550630,110350,20,55061103,4.0,4.584872822731792,4.584872822731792,0.4
4935,550650,110550,550663,110530,20,55061105,4.0,4.292436411365896,4.292436411365896,0.2
4936,550650,110650,550663,110623,20,55061106,4.0,4.292436411365896,4.292436411365896,0.2
4940,550650,132950,550655,132950,20,55061329,6.0,6.247510491317912,6.247510491317912,0.2
4950,550750,132950,550752,132950,20,55071329,6.0,6.247510491317912,6.247510491317912,0.2
4978,551150,110250,551150,110210,20,55111102,10.0,11.46218205682948,5.73109102841474,1.0
4985,551150,110850,551110,110878,20,55111108,4.0,4.292436411365896,4.292436411365896,0.2
4987,551150,116950,551155,116975,20,55111169,4.0,4.5767973393169505,4.5767973393169505,0.4
4996,551250,110150,551283,110168,20,55121101,4.0,4.584872822731792,4.584872822731792,0.4
4999,551250,110250,551276,110212,20,55121102,8.0,9.169745645463584,9.169745645463584,0.8
5008,551250,110350,551270,110310,20,55121103,4.0,4.584872822731792,4.584872822731792,0.4
5014,551350,110050,551393,110080,20,55131100,4.0,4.584872822731792,4.584872822731792,0.4
5017,551350,110150,551379,110146,20,55131101,5.0,5.584872822731792,5.584872822731792,0.4
5023,551350,130750,551300,130760,20,55131307,4.0,4.5886150859161186,4.5886150859161186,0.4
5036,551450,131350,551457,131350,20,55141313,6.0,6.294307542958059,6.294307542958059,0.2
5041,551550,132850,551551,132850,20,55151328,6.0,6.247510491317912,6.247510491317912,0.2
5046,551650,130050,551600,130030,20,55161300,12.0,13.485062947907469,13.485062947907469,1.2
5054,551750,110850,551799,110848,20,55171108,4.0,4.584872822731792,4.584872822731792,0.4
5057,551750,115750,551752,115750,20,55171157,6.0,6.425897035881436,6.425897035881436,0.2
5058,551750,132750,551719,132765,20,55171327,6.0,6.742531473953735,6.742531473953735,0.6000000000000001
5065,551950,110750,551980,110770,20,55191107,6.0,6.877309234097687,6.877309234097687,0.6000000000000001
5069,551950,114950,551958,114946,20,55191149,4.0,4.584872822731792,4.584872822731792,0.4
5071,551950,131350,551950,131350,20,55191313,6.0,6.294307542958059,6.294307542958059,0.2
5076,552050,134450,552097,134473,20,55201344,5.0,5.53889382953297,5.53889382953297,0.4
5099,552150,207950,552196,207906,20,55212079,4.0,4.267270916952993,4.267270916952993,0.2
5101,552250,118850,552279,118894,20,55221188,8.0,9.153594678633901,9.153594678633901,0.8
5107,552250,133950,552261,133902,20,55221339,4.0,4.53889382953297,4.53889382953297,0.4
5109,552350,130950,552380,130959,20,55231309,4.0,4.294307542958059,4.294307542958059,0.2
5110,552350,134450,552350,134450,20,55231344,6.0,6.269446914766485,6.269446914766485,0.2
5111,552350,207150,552382,207104,20,55232071,4.0,4.261622987803129,4.261622987803129,0.2
5122,552450,134250,552400,134200,20,55241342,14.0,15.347234573832425,7.673617286916213,1.0
5133,552550,129450,552545,129419,20,55251294,4.0,4.495020982635824,4.495020982635824,0.4
5135,552550,129550,552529,129584,20,55251295,18.0,20.227594421861202,20.227594421861202,1.7999999999999998
5148,552550,133450,552559,133480,20,55251334,7.0,7.495020982635824,7.495020982635824,0.4
5158,552550,133550,552513,133545,20,55251335,8.0,8.990041965271647,8.990041965271647,0.8
5169,552650,129350,552617,129300,20,55261293,6.0,6.742531473953735,6.742531473953735,0.6000000000000001
5194,552850,133450,552887,133435,20,55281334,4.0,4.495020982635824,4.495020982635824,0.4
5199,552950,129550,552967,129564,20,55291295,8.0,8.990041965271647,4.495020982635824,0.8
5204,552950,131950,552933,131929,20,55291319,5.0,5.5886150859161186,5.5886150859161186,0.4
5216,553050,131950,553056,131935,20,55301319,4.0,4.5886150859161186,4.5886150859161186,0.4
5230,553150,133350,553191,133375,20,55311333,4.0,4.495020982635824,4.495020982635824,0.4
5232,553150,133550,553183,133598,20,55311335,4.0,4.495020982635824,4.495020982635824,0.4
5240,553250,131950,553238,131924,20,55321319,4.0,4.5886150859161186,4.5886150859161186,0.4
5246,553250,134550,553256,134550,20,55321345,6.0,6.247510491317912,6.247510491317912,0.2
5250,553350,209150,553350,209100,20,55332091,6.0,6.534541833905987,6.534541833905987,0.4
5254,553450,132050,553486,132034,20,55341320,5.0,5.5886150859161186,5.5886150859161186,0.4
5268,553550,133350,553537,133377,20,55351333,4.0,4.495020982635824,4.495020982635824,0.4
5270,553550,133450,553515,133405,20,55351334,18.0,20.227594421861202,10.113797210930601,1.7999999999999998
5279,553550,134850,553548,134826,20,55351348,4.0,4.495020982635824,4.495020982635824,0.4
5284,553650,131850,553650,131871,20,55361318,9.0,9.882922628874176,9.882922628874176,0.6000000000000001
5287,553650,131950,553635,131991,20,55361319,5.0,5.5886150859161186,5.5886150859161186,0.4
5291,553650,134950,553633,134931,20,55361349,14.0,15.237552456589558,7.618776228294779,1.0
5304,553750,133450,553775,133467,20,55371334,11.0,11.990041965271647,11.990041965271647,0.8
5336,553850,133350,553888,133374,20,55381333,5.0,5.247510491317912,5.247510491317912,0.2
5353,553850,209550,553890,209560,20,55382095,7.0,7.784868963409387,3.8924344817046936,0.6000000000000001
5370,554050,133150,554039,133172,20,55401331,4.0,4.495020982635824,4.495020982635824,0.4
5384,554450,117550,554400,117500,20,55441175,7.0,7.584872822731793,7.584872822731793,0.4
5407,555850,125950,555860,125900,20,55581259,6.0,6.8596129879157495,6.8596129879157495,0.6000000000000001
5430,556550,119850,556500,119800,20,55651198,4.0,4.5767973393169505,4.5767973393169505,0.4
5439,556550,123050,556549,123058,20,55651230,4.0,4.5767973393169505,4.5767973393169505,0.4
5443,556550,123150,556551,123155,20,55651231,4.0,4.5767973393169505,4.5767973393169505,0.4
5453,556850,110150,556860,110120,20,55681101,7.0,7.877309234097687,7.877309234097687,0.6000000000000001
5476,557050,110050,557000,110000,20,55701100,22.0,24.33949129092717,12.169745645463586,1.5999999999999999
5498,557050,123050,557059,123048,20,55701230,6.0,6.8596129879157495,6.8596129879157495,0.6000000000000001
5530,557250,109550,557291,109513,20,55721095,4.0,4.584872822731792,4.584872822731792,0.4
5532,557250,123150,557249,123123,20,55721231,8.0,9.146150650554333,9.146150650554333,0.8
5541,557350,109450,557307,109456,20,55731094,4.0,4.584872822731792,4.584872822731792,0.4
5545,557350,123850,557339,123873,20,55731238,14.0,16.005763638470082,8.002881819235041,1.4
5559,557450,122850,557496,122860,20,55741228,6.0,6.865196008975426,6.865196008975426,0.6000000000000001
5562,557450,123050,557474,123053,20,55741230,10.0,11.432688313192916,11.432688313192916,1.0
5581,557550,124250,557544,124208,20,55751242,6.0,6.8596129879157495,6.8596129879157495,0.6000000000000001
5590,557650,123150,557655,123150,20,55761231,6.0,6.286537662638583,6.286537662638583,0.2
5591,557650,123650,557624,123693,20,55761236,6.0,6.8596129879157495,6.8596129879157495,0.6000000000000001
5668,558850,113450,558853,113450,20,55881134,6.0,6.292436411365896,6.292436411365896,0.2
5679,559050,101550,559067,101504,20,55901015,8.0,8.392179504759705,8.392179504759705,1.0
5687,559050,215050,559010,215086,20,55902150,5.0,5.494227288695517,5.494227288695517,0.4
5690,559050,215150,559076,215121,20,55902151,5.0,5.494227288695517,5.494227288695517,0.4
5716,559650,104450,559635,104456,20,55961044,4.0,4.78435900951941,4.78435900951941,0.4
5729,559850,101750,559800,101750,20,55981017,13.0,15.35307702855823,15.35307702855823,1.2
5743,559950,103550,559908,103580,20,55991035,4.0,4.78435900951941,4.78435900951941,0.4
5761,560250,113750,560254,113750,20,56021137,6.0,6.292436411365896,6.292436411365896,0.2
5791,561050,101950,561072,101930,20,56101019,4.0,4.78435900951941,4.78435900951941,0.4
5802,561350,102150,561347,102137,20,56131021,4.0,4.722895132841602,4.722895132841602,0.4
5807,561550,107050,561580,107083,20,56151070,8.0,8.299104130227347,8.299104130227347,1.0
5808,561550,110850,561532,110847,20,56151108,4.0,4.581909759134088,4.581909759134088,0.4
5823,561850,104150,561841,104154,20,56181041,6.0,6.897312390682039,6.897312390682039,0.6000000000000001
5850,562150,107450,562126,107482,20,56211074,5.0,5.598208260454693,5.598208260454693,0.4
5852,562150,107550,562185,107538,20,56211075,6.0,6.897312390682039,6.897312390682039,0.6000000000000001
5867,562250,107550,562230,107539,20,56221075,4.0,4.598208260454693,4.598208260454693,0.4
5905,562650,108450,562659,108450,20,56261084,6.0,6.290954879567044,6.290954879567044,0.2
5914,562750,107650,562700,107600,20,56271076,6.0,6.897312390682039,6.897312390682039,0.6000000000000001
5935,562950,111250,562952,111224,20,56291112,4.0,4.581909759134088,4.581909759134088,0.4
5957,563050,148050,563095,148099,20,56301480,4.0,4.600360284862026,4.600360284862026,0.4
5967,563150,111050,563155,111050,20,56311110,6.0,6.290954879567044,6.290954879567044,0.2
5968,563150,111150,563100,111150,20,56311111,4.0,4.290954879567044,4.290954879567044,0.2
5992,563150,225050,563124,225081,20,56312250,4.0,4.578899465072853,4.578899465072853,0.4
5997,563150,225150,563131,225161,20,56312251,4.0,4.578899465072853,4.578899465072853,0.4
6009,563250,111050,563246,111008,20,56321110,4.0,4.581909759134088,4.581909759134088,0.4
6066,563450,97950,563454,97950,20,56340979,6.0,6.361447566420801,6.361447566420801,0.2
6075,563450,114150,563496,114175,20,56341141,9.0,9.997820312067875,9.997820312067875,0.8
6119,563550,110850,563575,110894,20,56351108,4.0,4.581909759134088,4.581909759134088,0.4
6163,563650,106750,563660,106725,20,56361067,6.0,6.897312390682039,6.897312390682039,0.6000000000000001
6169,563650,110050,563620,110040,20,56361100,12.0,13.454774397835221,4.484924799278407,1.0
6198,563650,110850,563655,110873,20,56361108,8.0,9.163819518268175,4.581909759134088,0.8
6215,563650,134650,563673,134679,20,56361346,6.0,6.704975714088073,6.704975714088073,0.6000000000000001
6249,563750,97450,563754,97477,20,56370974,4.0,4.734540159180496,4.734540159180496,0.4
6254,563750,110250,563750,110298,20,56371102,18.0,20.32763903653635,6.77587967884545,1.5999999999999999
6265,563750,110350,563760,110310,20,56371103,12.0,13.454774397835221,6.727387198917611,1.0
6291,563750,110950,563756,110950,20,56371109,6.0,6.290954879567044,6.290954879567044,0.2
6302,563850,97350,563800,97300,20,56380973,11.0,12.836350397951241,12.836350397951241,1.0
6307,563850,97550,563856,97550,20,56380975,6.0,6.367270079590249,6.367270079590249,0.2
6308,563850,98150,563888,98107,20,56380981,4.0,4.722895132841602,4.722895132841602,0.4
6310,563850,110450,563827,110496,20,56381104,4.0,4.581909759134088,4.581909759134088,0.4
6315,563850,110550,563845,110543,20,56381105,10.0,11.45477439783522,11.45477439783522,1.0
6322,563850,110650,563849,110650,20,56381106,26.0,28.909548795670432,9.636516265223477,2.8000000000000007
6370,563850,110750,563850,110700,20,56381107,6.0,6.872864638701131,6.872864638701131,0.6000000000000001
6402,563950,98550,563900,98500,20,56390985,4.0,4.722895132841602,4.722895132841602,0.4
6405,563950,110450,563900,110400,20,56391104,4.0,4.581909759134088,4.581909759134088,0.4
