,CX,CY,IMS_SWISSCOORDINATE_X,IMS_SWISSCOORDINATE_Y,GUILD,CNHA,BIOIDX,BIOIDX_TX,BIOIDX_TXG,iflor
1838,492350,117550,492337,117534,4,49231175,13.0,14.001366532780345,7.000683266390173,1.0
1843,492450,116950,492452,116950,4,49241169,8.0,8.400546613112137,8.400546613112137,0.4
1875,492950,116750,492973,116772,4,49291167,9.0,9.801093226224276,9.801093226224276,0.8
1879,492950,116850,492949,116811,4,49291168,5.0,5.400546613112138,5.400546613112138,0.4
1885,493150,116750,493170,116750,4,49311167,7.0,7.600819919668208,7.600819919668208,0.6000000000000001
1890,493250,116750,493294,116757,4,49321167,8.0,8.801093226224276,4.400546613112138,0.8
1895,493350,116750,493389,116733,4,49331167,10.0,11.001366532780345,5.500683266390173,1.0
1904,493450,116750,493406,116729,4,49341167,15.0,16.401913145892483,8.200956572946241,1.4
1916,493550,116850,493559,116850,4,49351168,6.0,6.200273306556069,6.200273306556069,0.2
1917,493650,116750,493610,116775,4,49361167,9.0,9.801093226224276,9.801093226224276,0.8
1940,494050,116650,494070,116664,4,49401166,9.0,9.801093226224276,9.801093226224276,0.8
1944,494150,116850,494152,116850,4,49411168,6.0,6.200273306556069,6.200273306556069,0.2
1950,494250,117050,494249,117058,4,49421170,5.0,5.400546613112138,5.400546613112138,0.4
1953,494250,117350,494258,117350,4,49421173,6.0,6.200273306556069,6.200273306556069,0.2
1954,494250,117550,494280,117550,4,49421175,4.0,4.400546613112138,4.400546613112138,0.4
1963,494350,117150,494344,117174,4,49431171,4.0,4.400546613112138,4.400546613112138,0.4
1965,494350,117250,494343,117248,4,49431172,25.0,27.403279678672835,9.134426559557612,2.4
1981,494350,117350,494358,117310,4,49431173,15.0,15.801093226224275,7.900546613112137,0.8
1989,494450,117350,494406,117335,4,49441173,8.0,8.801093226224276,4.400546613112138,0.8
1993,494450,117450,494436,117461,4,49441174,21.0,22.401913145892486,7.467304381964162,1.4
2091,494950,117650,494954,117650,4,49491176,13.0,13.58665650003902,13.58665650003902,0.6000000000000001
3728,500350,117850,500362,117860,4,50031178,6.0,6.586656500039019,6.586656500039019,0.6000000000000001
3731,500350,117950,500396,117902,4,50031179,14.0,14.977760833398364,7.488880416699182,1.0
3740,500350,118050,500312,118064,4,50031180,8.0,8.782208666718692,8.782208666718692,0.8
3769,500450,118050,500441,118082,4,50041180,8.0,9.218652916880382,9.218652916880382,0.8
3775,500450,118150,500499,118196,4,50041181,5.0,5.485204967534329,5.485204967534329,0.4
3783,500550,117950,500541,117937,4,50051179,6.0,6.913989687660287,6.913989687660287,0.6000000000000001
3786,500550,118050,500595,118015,4,50051180,4.0,4.609326458440191,4.609326458440191,0.4
3789,500550,118250,500560,118225,4,50051182,5.0,5.609326458440191,5.609326458440191,0.4
3792,500550,120250,500525,120276,4,50051202,13.0,14.827979375320572,14.827979375320572,1.2
3803,500550,120450,500580,120449,4,50051204,8.0,8.970409935068657,8.970409935068657,0.8
3808,500550,120550,500598,120590,4,50051205,13.0,14.455614902602987,14.455614902602987,1.2
3844,500650,118050,500697,118084,4,50061180,6.0,6.913989687660287,6.913989687660287,0.6000000000000001
3847,500650,118150,500636,118129,4,50061181,4.0,4.609326458440191,4.609326458440191,0.4
3849,500650,118250,500635,118263,4,50061182,4.0,4.609326458440191,4.609326458440191,0.4
3852,500650,119850,500613,119896,4,50061198,6.0,6.485204967534329,6.485204967534329,0.4
3854,500650,120550,500630,120504,4,50061205,5.0,5.609326458440191,5.609326458440191,0.4
3856,500650,120750,500621,120782,4,50061207,11.0,12.523316146100477,12.523316146100477,1.0
3864,500650,121050,500671,121053,4,50061210,5.0,5.485204967534329,5.485204967534329,0.4
3866,500650,121250,500654,121204,4,50061212,12.0,13.523316146100477,13.523316146100477,1.0
3877,500650,121350,500635,121340,4,50061213,5.0,5.609326458440191,5.609326458440191,0.4
3879,500650,121450,500666,121409,4,50061214,5.0,5.485204967534329,5.485204967534329,0.4
3883,500650,121550,500686,121527,4,50061215,5.0,5.485204967534329,5.485204967534329,0.4
3887,500750,117750,500754,117750,4,50071177,5.0,5.195552166679673,5.195552166679673,0.2
3888,500750,117950,500731,117955,4,50071179,4.0,4.609326458440191,4.609326458440191,0.4
3890,500750,118050,500769,118067,4,50071180,6.0,6.913989687660287,6.913989687660287,0.6000000000000001
3893,500750,118350,500732,118386,4,50071183,4.0,4.609326458440191,4.609326458440191,0.4
3896,500750,118750,500774,118706,4,50071187,7.0,7.7278074513014925,7.7278074513014925,0.6000000000000001
3899,500750,118850,500755,118850,4,50071188,5.0,5.242602483767165,5.242602483767165,0.2
3900,500750,118950,500753,118950,4,50071189,5.0,5.242602483767165,5.242602483767165,0.2
3901,500750,119150,500750,119150,4,50071191,5.0,5.304663229220096,5.304663229220096,0.2
3903,500750,119450,500785,119421,4,50071194,9.0,9.970409935068657,9.970409935068657,0.8
3908,500750,119950,500712,119904,4,50071199,16.0,18.132642604540667,9.066321302270334,1.4
3915,500750,120850,500787,120890,4,50071208,7.0,7.913989687660287,7.913989687660287,0.6000000000000001
3918,500750,121050,500719,121032,4,50071210,16.0,18.132642604540667,18.132642604540667,1.4
3929,500750,121150,500757,121138,4,50071211,9.0,10.218652916880382,10.218652916880382,0.8
3933,500750,121250,500776,121222,4,50071212,9.0,10.218652916880382,10.218652916880382,0.8
3937,500750,121350,500714,121378,4,50071213,6.0,6.913989687660287,6.913989687660287,0.6000000000000001
3940,500750,121550,500795,121502,4,50071215,9.0,10.218652916880382,10.218652916880382,0.8
3945,500750,121950,500788,121910,4,50071219,7.0,7.7278074513014925,7.7278074513014925,0.6000000000000001
3950,500750,122950,500762,122932,4,50071229,4.0,4.609326458440191,4.609326458440191,0.4
3959,500850,117850,500807,117846,4,50081178,4.0,4.609326458440191,4.609326458440191,0.4
3962,500850,118150,500854,118185,4,50081181,6.0,6.913989687660287,6.913989687660287,0.6000000000000001
3965,500850,118350,500856,118391,4,50081183,7.0,7.913989687660287,7.913989687660287,0.6000000000000001
3968,500850,118450,500870,118485,4,50081184,13.0,14.523316146100477,7.2616580730502385,1.0
3974,500850,118550,500862,118561,4,50081185,6.0,6.913989687660287,6.913989687660287,0.6000000000000001
3979,500850,118650,500840,118671,4,50081186,12.0,13.218652916880384,6.609326458440192,0.8
3984,500850,118750,500881,118709,4,50081187,9.0,10.218652916880382,10.218652916880382,0.8
3990,500850,119650,500884,119640,4,50081196,6.0,6.7278074513014925,6.7278074513014925,0.6000000000000001
3994,500850,120950,500848,120953,4,50081209,11.0,12.523316146100477,12.523316146100477,1.0
3999,500850,121050,500812,121021,4,50081210,14.0,15.827979375320572,15.827979375320572,1.2
4005,500850,121150,500875,121155,4,50081211,4.0,4.609326458440191,4.609326458440191,0.4
4007,500850,121950,500869,121979,4,50081219,6.0,6.913989687660287,6.913989687660287,0.6000000000000001
4013,500850,122150,500843,122198,4,50081221,9.0,10.218652916880382,10.218652916880382,0.8
4019,500850,122250,500868,122203,4,50081222,10.0,11.218652916880382,11.218652916880382,0.8
4026,500850,122550,500886,122591,4,50081225,5.0,5.609326458440191,5.609326458440191,0.4
4028,500850,122650,500810,122674,4,50081226,9.0,10.218652916880382,10.218652916880382,0.8
4033,500850,123050,500844,123066,4,50081230,4.0,4.609326458440191,4.609326458440191,0.4
4036,500850,123150,500827,123111,4,50081231,7.0,7.913989687660287,7.913989687660287,0.6000000000000001
4044,500950,118050,500934,118089,4,50091180,4.0,4.609326458440191,4.609326458440191,0.4
4046,500950,118150,500920,118125,4,50091181,6.0,6.913989687660287,6.913989687660287,0.6000000000000001
4049,500950,118250,500911,118299,4,50091182,4.0,4.609326458440191,4.609326458440191,0.4
4053,500950,118450,500990,118409,4,50091184,18.0,20.132642604540667,10.066321302270334,1.4
4078,500950,118550,500938,118530,4,50091185,4.0,4.609326458440191,4.609326458440191,0.4
4081,500950,119750,500926,119704,4,50091197,12.0,13.523316146100477,13.523316146100477,1.0
4086,500950,120250,500902,120267,4,50091202,11.0,12.523316146100477,12.523316146100477,1.0
4091,500950,122350,500912,122367,4,50091223,4.0,4.609326458440191,4.609326458440191,0.4
4093,500950,122450,500979,122483,4,50091224,7.0,7.913989687660287,7.913989687660287,0.6000000000000001
4096,500950,122950,500995,122937,4,50091229,12.0,13.523316146100477,13.523316146100477,1.0
4101,500950,123150,500925,123181,4,50091231,6.0,6.913989687660287,6.913989687660287,0.6000000000000001
4104,500950,123250,500916,123202,4,50091232,4.0,4.609326458440191,4.609326458440191,0.4
4141,501050,118150,501050,118150,4,50101181,5.0,5.304663229220096,5.304663229220096,0.2
4142,501050,118250,501036,118266,4,50101182,12.0,13.523316146100477,13.523316146100477,1.0
4151,501050,118350,501033,118303,4,50101183,9.0,10.218652916880382,10.218652916880382,0.8
4155,501050,118450,501014,118410,4,50101184,16.0,17.827979375320574,8.913989687660287,1.2
4179,501050,118750,501058,118744,4,50101187,6.0,6.913989687660287,6.913989687660287,0.6000000000000001
4182,501050,123150,501007,123152,4,50101231,4.0,4.609326458440191,4.609326458440191,0.4
4184,501050,123250,501013,123218,4,50101232,5.0,5.609326458440191,5.609326458440191,0.4
4186,501050,123350,501062,123344,4,50101233,9.0,10.218652916880382,10.218652916880382,0.8
4191,501150,117950,501153,117950,4,50111179,5.0,5.2484151224913775,5.2484151224913775,0.2
4192,501150,118050,501153,118050,4,50111180,5.0,5.304663229220096,5.304663229220096,0.2
4193,501150,118150,501112,118195,4,50111181,4.0,4.609326458440191,4.609326458440191,0.4
4197,501150,118450,501121,118478,4,50111184,4.0,4.609326458440191,4.609326458440191,0.4
4199,501150,118750,501118,118732,4,50111187,9.0,10.218652916880382,10.218652916880382,0.8
4203,501150,123450,501110,123422,4,50111234,4.0,4.609326458440191,4.609326458440191,0.4
4206,501150,123550,501188,123576,4,50111235,6.0,6.913989687660287,6.913989687660287,0.6000000000000001
4211,501150,123650,501179,123638,4,50111236,7.0,7.7278074513014925,7.7278074513014925,0.6000000000000001
4227,501250,118050,501255,118050,4,50121180,5.0,5.2484151224913775,5.2484151224913775,0.2
4231,501250,118250,501252,118240,4,50121182,12.0,13.523316146100477,13.523316146100477,1.0
4241,501250,118950,501238,118932,4,50121189,7.0,7.913989687660287,7.913989687660287,0.6000000000000001
4244,501250,119050,501221,119001,4,50121190,12.0,13.523316146100477,13.523316146100477,1.0
4249,501250,123450,501214,123490,4,50121234,4.0,4.609326458440191,4.609326458440191,0.4
4253,501250,123750,501252,123774,4,50121237,7.0,7.913989687660287,7.913989687660287,0.6000000000000001
4274,501350,118150,501303,118159,4,50131181,10.0,10.913989687660287,5.456994843830143,0.6000000000000001
4278,501350,118250,501306,118237,4,50131182,7.0,7.609326458440192,3.804663229220096,0.4
4284,501350,118750,501340,118730,4,50131187,6.0,6.913989687660287,6.913989687660287,0.6000000000000001
4287,501350,123950,501331,123931,4,50131239,4.0,4.609326458440191,4.609326458440191,0.4
4334,501450,118150,501452,118150,4,50141181,5.0,5.2484151224913775,5.2484151224913775,0.2
4335,501450,118250,501406,118253,4,50141182,13.0,14.218652916880384,7.109326458440192,0.8
4340,501450,118350,501461,118307,4,50141183,7.0,7.609326458440192,3.804663229220096,0.4
4343,501450,118650,501430,118651,4,50141186,4.0,4.609326458440191,4.609326458440191,0.4
4345,501450,118850,501430,118830,4,50141188,9.0,10.218652916880382,10.218652916880382,0.8
4349,501450,123650,501420,123694,4,50141236,6.0,6.913989687660287,6.913989687660287,0.6000000000000001
4352,501450,124050,501480,124084,4,50141240,9.0,10.218652916880382,10.218652916880382,0.8
4394,501650,124350,501616,124313,4,50161243,4.0,4.485204967534329,4.485204967534329,0.4
4403,501750,124350,501715,124355,4,50171243,6.0,6.913989687660287,6.913989687660287,0.6000000000000001
4418,501850,118450,501850,118450,4,50181184,5.0,5.304663229220096,5.304663229220096,0.2
4419,501850,118650,501875,118683,4,50181186,4.0,4.609326458440191,4.609326458440191,0.4
4421,501850,118850,501801,118843,4,50181188,7.0,7.913989687660287,7.913989687660287,0.6000000000000001
4424,501850,124250,501832,124295,4,50181242,4.0,4.609326458440191,4.609326458440191,0.4
4426,501850,124350,501876,124379,4,50181243,6.0,6.913989687660287,6.913989687660287,0.6000000000000001
4474,501950,118250,501999,118286,4,50191182,5.0,5.496830244982754,5.496830244982754,0.4
4476,501950,118450,501925,118430,4,50191184,9.0,9.609326458440192,4.804663229220096,0.4
4478,501950,118550,501950,118550,4,50191185,5.0,5.304663229220096,5.304663229220096,0.2
4482,501950,124450,501995,124436,4,50191244,10.0,10.970409935068657,10.970409935068657,0.8
4486,501950,124550,501998,124553,4,50191245,4.0,4.485204967534329,4.485204967534329,0.4
4505,502050,118450,502053,118450,4,50201184,5.0,5.2484151224913775,5.2484151224913775,0.2
4506,502050,118650,502097,118617,4,50201186,7.0,7.609326458440192,3.804663229220096,0.4
4508,502050,118750,502061,118705,4,50201187,4.0,4.609326458440191,4.609326458440191,0.4
4510,502050,124550,502001,124577,4,50201245,12.0,13.523316146100477,13.523316146100477,1.0
4519,502050,124650,502042,124674,4,50201246,12.0,13.523316146100477,13.523316146100477,1.0
4535,502050,124750,502048,124704,4,50201247,12.0,13.523316146100477,13.523316146100477,1.0
4547,502050,124850,502050,124819,4,50201248,12.0,13.523316146100477,13.523316146100477,1.0
4559,502050,126150,502087,126171,4,50201261,6.0,6.590103945506268,6.590103945506268,0.6000000000000001
4562,502050,126250,502024,126281,4,50201262,4.0,4.609326458440191,4.609326458440191,0.4
4564,502050,126350,502038,126309,4,50201263,12.0,13.523316146100477,13.523316146100477,1.0
4579,502050,126450,502080,126447,4,50201264,9.0,10.218652916880382,10.218652916880382,0.8
4601,502150,118550,502102,118576,4,50211185,10.0,10.745245367474132,5.372622683737066,0.6000000000000001
4604,502150,118650,502155,118650,4,50211186,5.0,5.304663229220096,5.304663229220096,0.2
4605,502150,118750,502101,118776,4,50211187,7.0,7.609326458440192,3.804663229220096,0.4
4607,502150,124550,502136,124581,4,50211245,7.0,7.913989687660287,7.913989687660287,0.6000000000000001
4610,502150,124650,502188,124672,4,50211246,11.0,12.523316146100477,12.523316146100477,1.0
4617,502150,124750,502121,124790,4,50211247,9.0,10.218652916880382,10.218652916880382,0.8
4623,502150,124950,502110,124931,4,50211249,4.0,4.609326458440191,4.609326458440191,0.4
4625,502150,125150,502175,125102,4,50211251,9.0,9.970409935068657,9.970409935068657,0.8
4629,502150,126050,502148,126035,4,50211260,9.0,10.218652916880382,10.218652916880382,0.8
4636,502150,126150,502141,126112,4,50211261,4.0,4.609326458440191,4.609326458440191,0.4
4638,502150,126250,502101,126262,4,50211262,4.0,4.609326458440191,4.609326458440191,0.4
4640,502150,126350,502197,126337,4,50211263,11.0,12.523316146100477,12.523316146100477,1.0
4648,502150,126650,502124,126699,4,50211266,10.0,11.218652916880382,11.218652916880382,0.8
4661,502250,118650,502259,118638,4,50221186,10.0,10.913989687660287,5.456994843830143,0.6000000000000001
4673,502250,125150,502219,125122,4,50221251,5.0,5.609326458440191,5.609326458440191,0.4
4675,502250,125350,502299,125362,4,50221253,6.0,6.7278074513014925,6.7278074513014925,0.6000000000000001
4687,502250,125750,502294,125706,4,50221257,14.0,15.523316146100477,7.7616580730502385,1.0
4696,502250,126350,502235,126337,4,50221263,9.0,10.218652916880382,10.218652916880382,0.8
4700,502250,126850,502286,126823,4,50221268,12.0,13.523316146100477,13.523316146100477,1.0
4710,502250,127050,502255,127047,4,50221270,7.0,7.913989687660287,7.913989687660287,0.6000000000000001
4713,502250,127150,502288,127164,4,50221271,7.0,7.913989687660287,7.913989687660287,0.6000000000000001
4720,502250,127650,502266,127627,4,50221276,4.0,4.609326458440191,4.609326458440191,0.4
4723,502250,127750,502272,127726,4,50221277,4.0,4.393402630337512,4.393402630337512,0.4
4736,502350,125450,502336,125461,4,50231254,9.0,10.218652916880382,10.218652916880382,0.8
4741,502350,125650,502326,125677,4,50231256,5.0,5.609326458440191,5.609326458440191,0.4
4743,502350,126350,502352,126353,4,50231263,4.0,4.609326458440191,4.609326458440191,0.4
4745,502350,126650,502340,126663,4,50231266,5.0,5.609326458440191,5.609326458440191,0.4
4747,502350,126950,502361,126901,4,50231269,4.0,4.609326458440191,4.609326458440191,0.4
4749,502350,127050,502385,127091,4,50231270,18.0,19.827979375320574,9.913989687660287,1.2
4759,502350,127150,502375,127168,4,50231271,6.0,6.913989687660287,6.913989687660287,0.6000000000000001
4768,502350,127350,502369,127307,4,50231273,7.0,7.913989687660287,7.913989687660287,0.6000000000000001
4772,502350,127650,502381,127624,4,50231276,13.0,14.827979375320572,14.827979375320572,1.2
4790,502450,126950,502474,126968,4,50241269,5.0,5.609326458440191,5.609326458440191,0.4
4792,502450,127650,502444,127622,4,50241276,11.0,12.523316146100477,12.523316146100477,1.0
4810,502550,127550,502554,127566,4,50251275,11.0,12.523316146100477,12.523316146100477,1.0
4816,502550,127650,502550,127619,4,50251276,6.0,6.913989687660287,6.913989687660287,0.6000000000000001
4833,502650,127650,502639,127616,4,50261276,7.0,7.913989687660287,7.913989687660287,0.6000000000000001
4836,502650,128250,502654,128250,4,50261282,29.0,31.163714466856316,15.581857233428158,2.1999999999999997
4883,502750,119350,502701,119371,4,50271193,14.0,15.490490734948262,15.490490734948262,1.2
4889,502750,119450,502706,119419,4,50271194,5.0,5.609326458440191,5.609326458440191,0.4
4891,502750,119550,502772,119534,4,50271195,14.0,15.827979375320572,15.827979375320572,1.2
4899,502750,127650,502730,127613,4,50271276,8.0,9.218652916880382,9.218652916880382,0.8
4910,502750,128350,502765,128349,4,50271283,8.0,8.786805260675024,8.786805260675024,0.8
5075,502850,119650,502835,119664,4,50281196,12.0,13.523316146100477,13.523316146100477,1.0
5080,502850,119750,502898,119723,4,50281197,8.0,8.913989687660287,8.913989687660287,0.6000000000000001
5097,502950,119850,502943,119862,4,50291198,12.0,13.523316146100477,13.523316146100477,1.0
5125,503050,120150,503097,120152,4,50301201,5.0,5.609326458440191,5.609326458440191,0.4
5139,503150,120250,503148,120203,4,50311202,4.0,4.609326458440191,4.609326458440191,0.4
5152,503250,120250,503214,120269,4,50321202,7.0,7.745245367474132,7.745245367474132,0.6000000000000001
5155,503250,120350,503281,120343,4,50321203,12.0,13.523316146100477,13.523316146100477,1.0
5165,503350,120450,503359,120430,4,50331204,7.0,7.913989687660287,7.913989687660287,0.6000000000000001
5190,503450,120650,503490,120644,4,50341206,4.0,4.609326458440191,4.609326458440191,0.4
5212,503650,122450,503621,122434,4,50361224,7.0,7.913989687660287,7.913989687660287,0.6000000000000001
5241,503750,121250,503749,121250,4,50371212,10.0,10.609326458440192,10.609326458440192,0.4
5243,503750,121350,503752,121350,4,50371213,5.0,5.304663229220096,5.304663229220096,0.2
5245,503750,122050,503723,122046,4,50371220,22.0,23.52331614610048,11.76165807305024,1.7999999999999998
5250,503750,122250,503746,122250,4,50371222,5.0,5.304663229220096,5.304663229220096,0.2
5251,503750,122450,503763,122409,4,50371224,5.0,5.609326458440191,5.609326458440191,0.4
5253,503750,122850,503754,122859,4,50371228,4.0,4.609326458440191,4.609326458440191,0.4
5286,503850,121250,503858,121250,4,50381212,5.0,5.2484151224913775,5.2484151224913775,0.2
5287,503850,121350,503851,121350,4,50381213,5.0,5.304663229220096,5.304663229220096,0.2
5288,503850,121550,503850,121550,4,50381215,5.0,5.304663229220096,5.304663229220096,0.2
5289,503850,122050,503848,122050,4,50381220,20.0,20.913989687660287,20.913989687660287,1.4
5292,503850,122150,503858,122120,4,50381221,45.0,47.741969062980864,15.913989687660289,4.2
5304,503850,122350,503818,122378,4,50381223,7.0,7.496830244982755,3.7484151224913775,0.4
5306,503850,122450,503862,122486,4,50381224,4.0,4.496830244982754,4.496830244982754,0.4
5309,503850,122950,503847,122951,4,50381229,6.0,6.913989687660287,6.913989687660287,0.6000000000000001
5313,503850,123050,503822,123082,4,50381230,4.0,4.609326458440191,4.609326458440191,0.4
5320,503950,121950,503920,121942,4,50391219,7.0,7.609326458440192,3.804663229220096,0.4
5322,503950,122050,503957,122050,4,50391220,25.0,25.913989687660287,25.913989687660287,2.2
5325,503950,122150,503955,122172,4,50391221,67.0,70.72622683737067,23.575408945790226,7.000000000000001
5352,503950,122250,503910,122202,4,50391222,17.0,18.242075612456887,6.080691870818963,1.8
5358,503950,122850,503966,122843,4,50391228,9.0,10.218652916880382,10.218652916880382,0.8
5365,503950,122950,503963,122990,4,50391229,4.0,4.609326458440191,4.609326458440191,0.4
5369,503950,123450,503970,123464,4,50391234,6.0,6.913989687660287,6.913989687660287,0.6000000000000001
5372,503950,123550,503924,123557,4,50391235,4.0,4.609326458440191,4.609326458440191,0.4
5380,504050,123550,504051,123526,4,50401235,5.0,5.609326458440191,5.609326458440191,0.4
5382,504050,123650,504011,123678,4,50401236,5.0,5.496830244982754,5.496830244982754,0.4
5384,504050,123750,504064,123763,4,50401237,5.0,5.609326458440191,5.609326458440191,0.4
5386,504050,123950,504054,123925,4,50401239,8.0,8.913989687660287,8.913989687660287,0.6000000000000001
5392,504150,123850,504117,123857,4,50411238,7.0,7.913989687660287,7.913989687660287,0.6000000000000001
5396,504150,123950,504175,123982,4,50411239,6.0,6.913989687660287,6.913989687660287,0.6000000000000001
5404,504250,124250,504293,124264,4,50421242,9.0,10.218652916880382,10.218652916880382,0.8
5415,504350,124350,504376,124340,4,50431243,6.0,6.913989687660287,6.913989687660287,0.6000000000000001
5418,504350,124450,504390,124453,4,50431244,7.0,7.913989687660287,7.913989687660287,0.6000000000000001
5445,504550,124450,504599,124462,4,50451244,14.0,15.490490734948262,15.490490734948262,1.2
5464,504750,124450,504746,124489,4,50471244,4.0,4.496830244982754,4.496830244982754,0.4
5466,504750,131250,504755,131250,4,50471312,5.0,5.304663229220096,5.304663229220096,0.2
5479,504850,132150,504850,132150,4,50481321,5.0,5.196701315168756,5.196701315168756,0.2
5482,505050,124550,505034,124527,4,50501245,9.0,10.218652916880382,10.218652916880382,0.8
5487,505150,124550,505164,124529,4,50511245,4.0,4.609326458440191,4.609326458440191,0.4
5491,505150,124650,505167,124609,4,50511246,6.0,6.913989687660287,6.913989687660287,0.6000000000000001
5496,505250,124550,505254,124599,4,50521245,9.0,10.218652916880382,10.218652916880382,0.8
5502,505250,124650,505261,124653,4,50521246,4.0,4.609326458440191,4.609326458440191,0.4
5504,505250,132850,505228,132828,4,50521328,8.0,9.218652916880382,4.609326458440191,0.8
5509,505250,132950,505278,132994,4,50521329,6.0,6.913989687660287,6.913989687660287,0.6000000000000001
5512,505250,133050,505239,133072,4,50521330,4.0,4.609326458440191,4.609326458440191,0.4
5515,505250,133250,505261,133290,4,50521332,6.0,6.913989687660287,6.913989687660287,0.6000000000000001
5518,505250,133350,505231,133350,4,50521333,6.0,6.913989687660287,6.913989687660287,0.6000000000000001
5521,505250,133450,505294,133463,4,50521334,4.0,4.609326458440191,4.609326458440191,0.4
5525,505250,133550,505274,133524,4,50521335,6.0,6.913989687660287,6.913989687660287,0.6000000000000001
5528,505250,133650,505296,133610,4,50521336,11.0,12.218652916880384,6.109326458440192,0.8
5536,505350,124650,505303,124652,4,50531246,9.0,9.745245367474132,4.872622683737066,0.6000000000000001
5539,505350,124750,505304,124757,4,50531247,20.0,22.437305833760764,22.437305833760764,1.5999999999999999
5553,505350,124850,505329,124869,4,50531248,11.0,12.523316146100477,12.523316146100477,1.0
5561,505350,133150,505334,133198,4,50531331,6.0,6.913989687660287,6.913989687660287,0.6000000000000001
