,CX,CY,IMS_SWISSCOORDINATE_X,IMS_SWISSCOORDINATE_Y,GUILD,CNHA,BIOIDX,BIOIDX_TX,BIOIDX_TXG,iflor
24,490750,115950,490742,115930,9,49071159,4.0,4.200273306556069,4.200273306556069,0.2
61,496550,144750,496500,144700,9,49651447,10.0,10.6548006875706,10.6548006875706,1.4
64,496550,144850,496500,144800,9,49651448,9.0,9.436533791713734,9.436533791713734,1.2
66,496550,144950,496500,144900,9,49651449,12.0,12.873067583427467,12.873067583427467,1.5999999999999999
72,496650,144750,496694,144711,9,49661447,41.0,43.40093585442553,10.850233963606383,4.600000000000001
88,496750,144750,496760,144792,9,49671447,46.0,49.27400343785299,12.318500859463247,5.400000000000002
117,496750,144850,496716,144877,9,49671448,100.0,106.1114730839923,26.527868270998074,12.799999999999999
168,496850,144950,496850,144900,9,49681449,10.0,11.091334479284335,11.091334479284335,1.0
173,496850,145650,496821,145656,9,49681456,9.0,9.218266895856868,9.218266895856868,1.0
175,497550,145550,497500,145500,9,49751455,40.0,42.83746964613926,42.83746964613926,5.000000000000002
193,498050,146050,498000,146000,9,49801460,7.0,7.6548006875706,7.6548006875706,0.6000000000000001
196,498150,145550,498153,145591,9,49811455,7.0,7.4365337917137335,7.4365337917137335,0.4
212,498150,145650,498150,145625,9,49811456,10.0,10.6548006875706,5.3274003437853,0.6000000000000001
224,498350,146350,498300,146300,9,49831463,37.0,40.05573654199613,40.05573654199613,3.600000000000001
249,498350,146450,498399,146445,9,49831464,89.0,94.67493929227855,18.93498785845571,10.000000000000002
286,498350,146550,498384,146514,9,49831465,40.0,43.71053722956673,43.71053722956673,4.200000000000001
310,498450,146450,498401,146461,9,49841464,23.0,24.309601375141206,8.103200458380401,2.8000000000000007
319,498450,146650,498450,146600,9,49841466,46.0,49.27400343785299,49.27400343785299,5.400000000000001
344,498550,146550,498500,146500,9,49851465,39.0,41.6192027502824,41.6192027502824,4.800000000000001
360,498550,146650,498500,146600,9,49851466,12.0,12.6548006875706,6.3274003437853,1.4
383,499050,150250,499054,150246,9,49901502,4.0,4.51362208816286,4.51362208816286,0.4
387,499050,150450,499011,150469,9,49901504,16.0,18.054488352651443,9.027244176325722,1.5999999999999999
399,499050,150550,499085,150584,9,49901505,12.0,13.02724417632572,6.51362208816286,1.5999999999999999
408,499150,150350,499136,150391,9,49911503,4.0,4.51362208816286,4.51362208816286,0.4
410,499150,150450,499143,150403,9,49911504,4.0,4.51362208816286,4.51362208816286,0.4
413,499150,150550,499126,150556,9,49911505,12.0,13.540866264488582,6.770433132244291,1.2
421,499250,150450,499210,150445,9,49921504,22.0,23.797677308570012,23.797677308570012,3.0000000000000004
432,499350,150450,499300,150400,9,49931504,4.0,4.51362208816286,4.51362208816286,0.4
449,499950,138550,499967,138576,9,49991385,7.0,7.196701315168756,7.196701315168756,1.0
450,499950,138650,499972,138669,9,49991386,7.0,7.196701315168756,7.196701315168756,1.0
451,499950,138750,499997,138794,9,49991387,7.0,7.196701315168756,7.196701315168756,1.0
453,499950,138850,499984,138813,9,49991388,7.0,7.196701315168756,7.196701315168756,1.0
454,500050,138750,500000,138796,9,50001387,7.0,7.196701315168756,7.196701315168756,1.0
456,500050,138850,500000,138801,9,50001388,7.0,7.196701315168756,7.196701315168756,1.0
458,500050,151050,500000,151000,9,50001510,6.0,6.77043313224429,6.77043313224429,0.6000000000000001
469,500150,138750,500100,138700,9,50011387,7.0,7.196701315168756,7.196701315168756,1.0
471,500350,120250,500316,120242,9,50031202,6.0,6.4852049675343295,6.4852049675343295,0.4
478,501150,140650,501132,140605,9,50111406,7.0,7.196701315168756,7.196701315168756,1.0
480,501150,148650,501140,148600,9,50111486,4.0,4.235085685940557,4.235085685940557,0.2
481,501150,154050,501165,154021,9,50111540,7.0,7.51362208816286,7.51362208816286,0.4
485,501150,154250,501113,154295,9,50111542,7.0,7.51362208816286,7.51362208816286,0.4
490,501150,154350,501188,154354,9,50111543,7.0,7.51362208816286,7.51362208816286,0.4
494,501150,156350,501180,156340,9,50111563,12.0,12.513622088162858,12.513622088162858,1.2
501,501250,140850,501285,140895,9,50121408,7.0,7.196701315168756,7.196701315168756,1.0
512,501250,156450,501210,156415,9,50121564,7.0,7.77043313224429,7.77043313224429,0.6000000000000001
519,501350,140750,501347,140767,9,50131407,7.0,7.196701315168756,7.196701315168756,1.0
520,501350,140850,501308,140852,9,50131408,7.0,7.196701315168756,7.196701315168756,1.0
531,501350,156250,501370,156280,9,50131562,4.0,4.25681104408143,4.25681104408143,0.2
532,501450,148850,501423,148883,9,50141488,12.0,12.705257057821669,12.705257057821669,1.4
535,501450,148950,501420,148970,9,50141489,26.0,28.35085685940557,9.450285619801857,2.8000000000000007
549,501450,156450,501440,156400,9,50141564,9.0,9.256811044081429,9.256811044081429,1.0
561,501750,154850,501778,154816,9,50171548,7.0,7.51362208816286,7.51362208816286,0.4
